date,iv_atm
2025-12-10,0.2622
2025-12-11,0.2392
2025-12-12,0.2401
2025-12-15,0.2283
2025-12-16,0.2464
2025-12-17,0.2531
2025-12-18,0.2159
2025-12-19,0.1927
2025-12-22,0.2049
2025-12-23,0.2108
2025-12-24,0.2085
2025-12-25,0.1926
2025-12-26,0.198
2025-12-29,0.1884
2025-12-30,0.1887
2025-12-31,0.1867
2026-01-01,0.1869
2026-01-02,0.1673
2026-01-05,0.1636
2026-01-06,0.179
2026-01-07,0.1608
2026-01-08,0.1765
2026-01-09,0.1589
2026-01-12,0.1517
2026-01-13,0.1481
2026-01-14,0.1379
2026-01-15,0.1651
2026-01-16,0.1652
2026-01-19,0.1536
2026-01-20,0.1333
2026-01-21,0.1261
2026-01-22,0.1269
2026-01-23,0.1434
2026-01-26,0.1359
2026-01-27,0.1275
2026-01-28,0.1546
2026-01-29,0.1492
2026-01-30,0.1419
2026-02-02,0.1343
2026-02-03,0.1441
2026-02-04,0.1306
2026-02-05,0.135
2026-02-06,0.1366
2026-02-09,0.1529
2026-02-10,0.1651
2026-02-11,0.1538
2026-02-12,0.1535
2026-02-13,0.1487
2026-02-16,0.1445
2026-02-17,0.1514
2026-02-18,0.1681
2026-02-19,0.187
2026-02-20,0.1599
2026-02-23,0.1881
2026-02-24,0.1879
2026-02-25,0.1902
2026-02-26,0.1816
2026-02-27,0.1839
2026-03-02,0.2
2026-03-03,0.2083
2026-03-04,0.2078
2026-03-05,0.1956
2026-03-06,0.2125
2026-03-09,0.209
2026-03-10,0.2355
2026-03-11,0.2432
2026-03-12,0.2366
2026-03-13,0.265
2026-03-16,0.2512
2026-03-17,0.2801
2026-03-18,0.2491
2026-03-19,0.2414
2026-03-20,0.2604
2026-03-23,0.251
2026-03-24,0.2544
2026-03-25,0.2694
2026-03-26,0.2801
2026-03-27,0.2661
2026-03-30,0.2539
2026-03-31,0.2795
2026-04-01,0.2718
2026-04-02,0.2764
2026-04-03,0.301
2026-04-06,0.2822
2026-04-07,0.2865
2026-04-08,0.2806
2026-04-09,0.2674
2026-04-10,0.2995
2026-04-13,0.2738
2026-04-14,0.2962
2026-04-15,0.2891
2026-04-16,0.2938
2026-04-17,0.2731
2026-04-20,0.2769
2026-04-21,0.2866
2026-04-22,0.2749
2026-04-23,0.2788
2026-04-24,0.277
2026-04-27,0.2652
2026-04-28,0.2715
2026-04-29,0.2627
2026-04-30,0.2409
2026-05-01,0.2525
2026-05-04,0.258
2026-05-05,0.2592
2026-05-06,0.2558
2026-05-07,0.2602
2026-05-08,0.2368
2026-05-11,0.2101
2026-05-12,0.2422
2026-05-13,0.2165
2026-05-14,0.2048
2026-05-15,0.2219
2026-05-18,0.2483
2026-05-19,0.2202
2026-05-20,0.1924
2026-05-21,0.1953
2026-05-22,0.1997
2026-05-25,0.1886
2026-05-26,0.1823
2026-05-27,0.1662
2026-05-28,0.1805
2026-05-29,0.1844
2026-06-01,0.1869
2026-06-02,0.1616
2026-06-03,0.1589
2026-06-04,0.1703
2026-06-05,0.1771
2026-06-08,0.1673
2026-06-09,0.1402
2026-06-10,0.1489
2026-06-11,0.1387
2026-06-12,0.1566
2026-06-15,0.1355
2026-06-16,0.1275
2026-06-17,0.1301
2026-06-18,0.1239
2026-06-19,0.1545
2026-06-22,0.1423
2026-06-23,0.1355
2026-06-24,0.1247
2026-06-25,0.1555
2026-06-26,0.1369
2026-06-29,0.1405
2026-06-30,0.1416
2026-07-01,0.1548
2026-07-02,0.1451
2026-07-03,0.142
2026-07-06,0.1284
2026-07-07,0.1403
2026-07-08,0.1494
2026-07-09,0.1556
2026-07-10,0.1627
2026-07-13,0.1628
2026-07-14,0.1544
2026-07-15,0.1646
2026-07-16,0.189
2026-07-17,0.1759
2026-07-20,0.1909
2026-07-21,0.1836
2026-07-22,0.1755
