date,iv_atm
2025-11-25,0.2317
2025-11-26,0.2497
2025-11-27,0.2312
2025-11-28,0.2484
2025-12-01,0.2516
2025-12-02,0.2596
2025-12-03,0.2511
2025-12-04,0.247
2025-12-05,0.2438
2025-12-08,0.2655
2025-12-09,0.2433
2025-12-10,0.2571
2025-12-11,0.2462
2025-12-12,0.2503
2025-12-15,0.254
2025-12-16,0.2604
2025-12-17,0.2429
2025-12-18,0.2463
2025-12-19,0.2485
2025-12-22,0.2557
2025-12-23,0.2531
2025-12-24,0.2506
2025-12-25,0.2421
2025-12-26,0.2494
2025-12-29,0.2491
2025-12-30,0.2404
2025-12-31,0.2503
2026-01-01,0.2329
2026-01-02,0.2571
2026-01-05,0.2395
2026-01-06,0.2012
2026-01-07,0.2139
2026-01-08,0.2013
2026-01-09,0.2106
2026-01-12,0.2091
2026-01-13,0.1989
2026-01-14,0.1854
2026-01-15,0.1875
2026-01-16,0.1838
2026-01-19,0.1765
2026-01-20,0.188
2026-01-21,0.171
2026-01-22,0.1786
2026-01-23,0.195
2026-01-26,0.1684
2026-01-27,0.1634
2026-01-28,0.1746
2026-01-29,0.1397
2026-01-30,0.1697
2026-02-02,0.1492
2026-02-03,0.1443
2026-02-04,0.1526
2026-02-05,0.1415
2026-02-06,0.1224
2026-02-09,0.145
2026-02-10,0.1497
2026-02-11,0.1222
2026-02-12,0.1298
2026-02-13,0.1213
2026-02-16,0.1201
2026-02-17,0.1163
2026-02-18,0.1193
2026-02-19,0.1233
2026-02-20,0.1132
2026-02-23,0.1132
2026-02-24,0.1189
2026-02-25,0.1347
2026-02-26,0.1321
2026-02-27,0.1208
2026-03-02,0.1283
2026-03-03,0.1265
2026-03-04,0.1209
2026-03-05,0.1337
2026-03-06,0.1275
2026-03-09,0.1397
2026-03-10,0.1342
2026-03-11,0.1479
2026-03-12,0.132
2026-03-13,0.1401
2026-03-16,0.1603
2026-03-17,0.1472
2026-03-18,0.1696
2026-03-19,0.1709
2026-03-20,0.1851
2026-03-23,0.182
2026-03-24,0.1731
2026-03-25,0.1829
2026-03-26,0.2012
2026-03-27,0.1752
2026-03-30,0.1957
2026-03-31,0.2048
2026-04-01,0.206
2026-04-02,0.2149
2026-04-03,0.2256
2026-04-06,0.2076
2026-04-07,0.2273
2026-04-08,0.2279
2026-04-09,0.2168
2026-04-10,0.2478
2026-04-13,0.221
2026-04-14,0.2497
2026-04-15,0.2668
2026-04-16,0.2476
2026-04-17,0.2405
2026-04-20,0.2539
2026-04-21,0.2446
2026-04-22,0.252
2026-04-23,0.2517
2026-04-24,0.2431
2026-04-27,0.2693
2026-04-28,0.247
2026-04-29,0.2676
2026-04-30,0.2769
2026-05-01,0.2609
2026-05-04,0.245
2026-05-05,0.2485
2026-05-06,0.2503
2026-05-07,0.2365
2026-05-08,0.2424
2026-05-11,0.2485
2026-05-12,0.2553
2026-05-13,0.2357
2026-05-14,0.2374
2026-05-15,0.2422
2026-05-18,0.2339
2026-05-19,0.233
2026-05-20,0.2311
2026-05-21,0.2084
2026-05-22,0.2239
2026-05-25,0.2082
2026-05-26,0.2199
2026-05-27,0.202
2026-05-28,0.1988
2026-05-29,0.1957
2026-06-01,0.2036
2026-06-02,0.1885
2026-06-03,0.1876
2026-06-04,0.1963
2026-06-05,0.2064
2026-06-08,0.1864
2026-06-09,0.1618
2026-06-10,0.1817
2026-06-11,0.1503
2026-06-12,0.1634
2026-06-15,0.1593
2026-06-16,0.1584
2026-06-17,0.1655
2026-06-18,0.1235
2026-06-19,0.1365
2026-06-22,0.152
2026-06-23,0.1351
2026-06-24,0.136
2026-06-25,0.1296
2026-06-26,0.1215
2026-06-29,0.1257
2026-06-30,0.1325
2026-07-01,0.1123
2026-07-02,0.1125
2026-07-03,0.1174
2026-07-06,0.1169
2026-07-07,0.1109
2026-07-08,0.1198
2026-07-09,0.1047
2026-07-10,0.1141
2026-07-13,0.1243
2026-07-14,0.1159
2026-07-15,0.1294
2026-07-16,0.134
2026-07-17,0.1459
2026-07-20,0.1353
2026-07-21,0.1442
2026-07-22,0.1447
