date,iv_atm
2025-12-16,0.1802
2025-12-17,0.1971
2025-12-18,0.182
2025-12-19,0.19
2025-12-22,0.2004
2025-12-23,0.2116
2025-12-24,0.2125
2025-12-25,0.2108
2025-12-26,0.2256
2025-12-29,0.211
2025-12-30,0.2182
2025-12-31,0.2257
2026-01-01,0.2268
2026-01-02,0.2401
2026-01-05,0.2166
2026-01-06,0.2564
2026-01-07,0.2174
2026-01-08,0.2445
2026-01-09,0.2537
2026-01-12,0.2653
2026-01-13,0.272
2026-01-14,0.2807
2026-01-15,0.2921
2026-01-16,0.265
2026-01-19,0.2709
2026-01-20,0.2864
2026-01-21,0.2931
2026-01-22,0.2904
2026-01-23,0.2914
2026-01-26,0.2737
2026-01-27,0.3042
2026-01-28,0.2945
2026-01-29,0.3065
2026-01-30,0.2941
2026-02-02,0.3093
2026-02-03,0.3065
2026-02-04,0.2906
2026-02-05,0.2896
2026-02-06,0.3032
2026-02-09,0.2817
2026-02-10,0.3069
2026-02-11,0.2876
2026-02-12,0.2987
2026-02-13,0.2949
2026-02-16,0.2966
2026-02-17,0.2814
2026-02-18,0.286
2026-02-19,0.2785
2026-02-20,0.2928
2026-02-23,0.2734
2026-02-24,0.2633
2026-02-25,0.2747
2026-02-26,0.2654
2026-02-27,0.2466
2026-03-02,0.2683
2026-03-03,0.2369
2026-03-04,0.2463
2026-03-05,0.2676
2026-03-06,0.2263
2026-03-09,0.2316
2026-03-10,0.2058
2026-03-11,0.2322
2026-03-12,0.2053
2026-03-13,0.2034
2026-03-16,0.2035
2026-03-17,0.2033
2026-03-18,0.2023
2026-03-19,0.1802
2026-03-20,0.1808
2026-03-23,0.1859
2026-03-24,0.1946
2026-03-25,0.1718
2026-03-26,0.1603
2026-03-27,0.1685
2026-03-30,0.1768
2026-03-31,0.1525
2026-04-01,0.1505
2026-04-02,0.1841
2026-04-03,0.1601
2026-04-06,0.1361
2026-04-07,0.1473
2026-04-08,0.1726
2026-04-09,0.1413
2026-04-10,0.1366
2026-04-13,0.1743
2026-04-14,0.1572
2026-04-15,0.1506
2026-04-16,0.1438
2026-04-17,0.1308
2026-04-20,0.1493
2026-04-21,0.1566
2026-04-22,0.1151
2026-04-23,0.1212
2026-04-24,0.1683
2026-04-27,0.1452
2026-04-28,0.1466
2026-04-29,0.1437
2026-04-30,0.1448
2026-05-01,0.1629
2026-05-04,0.1668
2026-05-05,0.1686
2026-05-06,0.1692
2026-05-07,0.1626
2026-05-08,0.1735
2026-05-11,0.1978
2026-05-12,0.1868
2026-05-13,0.2025
2026-05-14,0.1963
2026-05-15,0.2045
2026-05-18,0.2172
2026-05-19,0.1903
2026-05-20,0.2126
2026-05-21,0.2186
2026-05-22,0.2284
2026-05-25,0.2275
2026-05-26,0.2321
2026-05-27,0.2332
2026-05-28,0.2491
2026-05-29,0.2361
2026-06-01,0.252
2026-06-02,0.2326
2026-06-03,0.2524
2026-06-04,0.2625
2026-06-05,0.2553
2026-06-08,0.2647
2026-06-09,0.2559
2026-06-10,0.2736
2026-06-11,0.2777
2026-06-12,0.2925
2026-06-15,0.2891
2026-06-16,0.2888
2026-06-17,0.2989
2026-06-18,0.2574
2026-06-19,0.2814
2026-06-22,0.2725
2026-06-23,0.2885
2026-06-24,0.2933
2026-06-25,0.3131
2026-06-26,0.3145
2026-06-29,0.2883
2026-06-30,0.3031
2026-07-01,0.312
2026-07-02,0.2965
2026-07-03,0.2998
2026-07-06,0.3064
2026-07-07,0.2887
2026-07-08,0.2929
2026-07-09,0.2821
2026-07-10,0.2714
2026-07-13,0.2722
2026-07-14,0.2804
2026-07-15,0.289
2026-07-16,0.2681
2026-07-17,0.2524
2026-07-20,0.2751
2026-07-21,0.2689
2026-07-22,0.2631
