date,iv_atm
2026-02-09,0.3798
2026-02-10,0.3307
2026-02-11,0.3453
2026-02-12,0.3544
2026-02-13,0.3614
2026-02-16,0.3316
2026-02-17,0.308
2026-02-18,0.326
2026-02-19,0.3321
2026-02-20,0.283
2026-02-23,0.2863
2026-02-24,0.3244
2026-02-25,0.2828
2026-02-26,0.2711
2026-02-27,0.2802
2026-03-02,0.2768
2026-03-03,0.2572
2026-03-04,0.2504
2026-03-05,0.2418
2026-03-06,0.2533
2026-03-09,0.2251
2026-03-10,0.2337
2026-03-11,0.2248
2026-03-12,0.2515
2026-03-13,0.2246
2026-03-16,0.2172
2026-03-17,0.2296
2026-03-18,0.2029
2026-03-19,0.1932
2026-03-20,0.2018
2026-03-23,0.2166
2026-03-24,0.2243
2026-03-25,0.2324
2026-03-26,0.2197
2026-03-27,0.191
2026-03-30,0.2073
2026-03-31,0.2051
2026-04-01,0.2308
2026-04-02,0.2188
2026-04-03,0.2215
2026-04-06,0.2607
2026-04-07,0.2331
2026-04-08,0.2432
2026-04-09,0.2645
2026-04-10,0.2431
2026-04-13,0.2725
2026-04-14,0.2486
2026-04-15,0.3046
2026-04-16,0.2908
2026-04-17,0.3049
2026-04-20,0.2817
2026-04-21,0.2506
2026-04-22,0.2912
2026-04-23,0.3268
2026-04-24,0.3556
2026-04-27,0.3272
2026-04-28,0.3301
2026-04-29,0.3321
2026-04-30,0.3645
2026-05-01,0.3893
2026-05-04,0.3635
2026-05-05,0.3778
2026-05-06,0.4088
2026-05-07,0.4057
2026-05-08,0.4014
2026-05-11,0.3888
2026-05-12,0.4068
2026-05-13,0.3996
2026-05-14,0.4257
2026-05-15,0.4369
2026-05-18,0.4218
2026-05-19,0.465
2026-05-20,0.4263
2026-05-21,0.4605
2026-05-22,0.4244
2026-05-25,0.4243
2026-05-26,0.4229
2026-05-27,0.4745
2026-05-28,0.4404
2026-05-29,0.465
2026-06-01,0.4601
2026-06-02,0.4616
2026-06-03,0.4571
2026-06-04,0.4341
2026-06-05,0.4642
2026-06-08,0.4673
2026-06-09,0.4384
2026-06-10,0.4274
2026-06-11,0.4376
2026-06-12,0.4444
2026-06-15,0.4223
2026-06-16,0.4492
2026-06-17,0.409
2026-06-18,0.3892
2026-06-19,0.3749
2026-06-22,0.3883
2026-06-23,0.3954
2026-06-24,0.3689
2026-06-25,0.3606
2026-06-26,0.3741
2026-06-29,0.3502
2026-06-30,0.3299
2026-07-01,0.3489
2026-07-02,0.351
2026-07-03,0.3236
2026-07-06,0.3429
2026-07-07,0.3244
2026-07-08,0.3017
2026-07-09,0.2712
2026-07-10,0.2674
2026-07-13,0.2848
2026-07-14,0.2573
2026-07-15,0.2931
2026-07-16,0.2711
2026-07-17,0.2339
2026-07-20,0.2658
2026-07-21,0.2407
2026-07-22,0.2585
