date,iv_atm
2026-04-15,0.2352
2026-04-16,0.2479
2026-04-17,0.2444
2026-04-20,0.2159
2026-04-21,0.2316
2026-04-22,0.2336
2026-04-23,0.2335
2026-04-24,0.2018
2026-04-27,0.2127
2026-04-28,0.1975
2026-04-29,0.2031
2026-04-30,0.2119
2026-05-01,0.2087
2026-05-04,0.1951
2026-05-05,0.1739
2026-05-06,0.2091
2026-05-07,0.1674
2026-05-08,0.2127
2026-05-11,0.1657
2026-05-12,0.1786
2026-05-13,0.1891
2026-05-14,0.2083
2026-05-15,0.2038
2026-05-18,0.1828
2026-05-19,0.1987
2026-05-20,0.2059
2026-05-21,0.2093
2026-05-22,0.2295
2026-05-25,0.2203
2026-05-26,0.2204
2026-05-27,0.2533
2026-05-28,0.2552
2026-05-29,0.2737
2026-06-01,0.2469
2026-06-02,0.2291
2026-06-03,0.2784
2026-06-04,0.2854
2026-06-05,0.3154
2026-06-08,0.2949
2026-06-09,0.3048
2026-06-10,0.2761
2026-06-11,0.3189
2026-06-12,0.3265
2026-06-15,0.3375
2026-06-16,0.3273
2026-06-17,0.3383
2026-06-18,0.3165
2026-06-19,0.3559
2026-06-22,0.361
2026-06-23,0.3462
2026-06-24,0.3819
2026-06-25,0.3793
2026-06-26,0.3469
2026-06-29,0.385
2026-06-30,0.3741
2026-07-01,0.3869
2026-07-02,0.4016
2026-07-03,0.3949
2026-07-06,0.3897
2026-07-07,0.421
2026-07-08,0.3798
2026-07-09,0.393
2026-07-10,0.3907
2026-07-13,0.3827
2026-07-14,0.3923
2026-07-15,0.3867
2026-07-16,0.384
2026-07-17,0.3985
2026-07-20,0.3824
2026-07-21,0.3961
2026-07-22,0.351
