date,iv_atm
2026-03-24,0.1504
2026-03-25,0.1658
2026-03-26,0.1639
2026-03-27,0.1617
2026-03-30,0.1664
2026-03-31,0.1708
2026-04-01,0.1679
2026-04-02,0.1677
2026-04-03,0.1679
2026-04-06,0.1749
2026-04-07,0.1663
2026-04-08,0.1855
2026-04-09,0.1608
2026-04-10,0.1687
2026-04-13,0.1667
2026-04-14,0.181
2026-04-15,0.1777
2026-04-16,0.1583
2026-04-17,0.1577
2026-04-20,0.1581
2026-04-21,0.1612
2026-04-22,0.1441
2026-04-23,0.1411
2026-04-24,0.1484
2026-04-27,0.1365
2026-04-28,0.1359
2026-04-29,0.1293
2026-04-30,0.1308
2026-05-01,0.1244
2026-05-04,0.1293
2026-05-05,0.1092
2026-05-06,0.1017
2026-05-07,0.1069
2026-05-08,0.1065
2026-05-11,0.0987
2026-05-12,0.0925
2026-05-13,0.0982
2026-05-14,0.0808
2026-05-15,0.0805
2026-05-18,0.0882
2026-05-19,0.0835
2026-05-20,0.0932
2026-05-21,0.0905
2026-05-22,0.073
2026-05-25,0.0839
2026-05-26,0.078
2026-05-27,0.0825
2026-05-28,0.0938
2026-05-29,0.0888
2026-06-01,0.0897
2026-06-02,0.0869
2026-06-03,0.0946
2026-06-04,0.1085
2026-06-05,0.109
2026-06-08,0.1097
2026-06-09,0.1055
2026-06-10,0.122
2026-06-11,0.1073
2026-06-12,0.1237
2026-06-15,0.1211
2026-06-16,0.1279
2026-06-17,0.1389
2026-06-18,0.1425
2026-06-19,0.1535
2026-06-22,0.143
2026-06-23,0.1527
2026-06-24,0.1501
2026-06-25,0.1597
2026-06-26,0.1612
2026-06-29,0.1581
2026-06-30,0.1707
2026-07-01,0.1756
2026-07-02,0.1757
2026-07-03,0.1719
2026-07-06,0.1692
2026-07-07,0.1753
2026-07-08,0.1925
2026-07-09,0.1801
2026-07-10,0.1783
2026-07-13,0.1776
2026-07-14,0.173
2026-07-15,0.1664
2026-07-16,0.1621
2026-07-17,0.1724
2026-07-20,0.1776
2026-07-21,0.1599
2026-07-22,0.1539
