date,iv_atm
2025-07-24,0.1902
2025-07-25,0.1886
2025-07-28,0.1883
2025-07-29,0.1868
2025-07-30,0.177
2025-07-31,0.1752
2025-08-01,0.1741
2025-08-04,0.1646
2025-08-05,0.1618
2025-08-06,0.1686
2025-08-07,0.1513
2025-08-08,0.1637
2025-08-11,0.1483
2025-08-12,0.1504
2025-08-13,0.1609
2025-08-14,0.1413
2025-08-15,0.1371
2025-08-18,0.1564
2025-08-19,0.1392
2025-08-20,0.1276
2025-08-21,0.1294
2025-08-22,0.1364
2025-08-25,0.1292
2025-08-26,0.1136
2025-08-27,0.1224
2025-08-28,0.1118
2025-08-29,0.1034
2025-09-01,0.0885
2025-09-02,0.1224
2025-09-03,0.1145
2025-09-04,0.0989
2025-09-05,0.1026
2025-09-08,0.1048
2025-09-09,0.0971
2025-09-10,0.1116
2025-09-11,0.0954
2025-09-12,0.0893
2025-09-15,0.1028
2025-09-16,0.093
2025-09-17,0.0871
2025-09-18,0.1104
2025-09-19,0.0909
2025-09-22,0.1069
2025-09-23,0.112
2025-09-24,0.0987
2025-09-25,0.0869
2025-09-26,0.1119
2025-09-29,0.0938
2025-09-30,0.1111
2025-10-01,0.1197
2025-10-02,0.1149
2025-10-03,0.1022
2025-10-06,0.1136
2025-10-07,0.1206
2025-10-08,0.1147
2025-10-09,0.1374
2025-10-10,0.1336
2025-10-13,0.1367
2025-10-14,0.1379
2025-10-15,0.1267
2025-10-16,0.1507
2025-10-17,0.1391
2025-10-20,0.1465
2025-10-21,0.1422
2025-10-22,0.1479
2025-10-23,0.1577
2025-10-24,0.1513
2025-10-27,0.1674
2025-10-28,0.1672
2025-10-29,0.1696
2025-10-30,0.1715
2025-10-31,0.178
2025-11-03,0.1716
2025-11-04,0.1887
2025-11-05,0.1839
2025-11-06,0.1683
2025-11-07,0.1942
2025-11-10,0.1905
2025-11-11,0.1893
2025-11-12,0.1966
2025-11-13,0.1963
2025-11-14,0.1912
2025-11-17,0.2012
2025-11-18,0.2069
2025-11-19,0.2103
2025-11-20,0.2031
2025-11-21,0.1952
2025-11-24,0.2211
2025-11-25,0.2138
2025-11-26,0.1866
2025-11-27,0.2054
2025-11-28,0.1935
2025-12-01,0.2137
2025-12-02,0.2087
2025-12-03,0.1929
2025-12-04,0.1958
2025-12-05,0.1901
2025-12-08,0.1848
2025-12-09,0.1959
2025-12-10,0.1909
2025-12-11,0.1997
2025-12-12,0.1898
2025-12-15,0.186
2025-12-16,0.1882
2025-12-17,0.1904
2025-12-18,0.1707
2025-12-19,0.1821
2025-12-22,0.1572
2025-12-23,0.1775
2025-12-24,0.169
2025-12-25,0.1681
2025-12-26,0.1701
2025-12-29,0.1605
2025-12-30,0.1698
2025-12-31,0.1429
2026-01-01,0.1508
2026-01-02,0.1607
2026-01-05,0.1419
2026-01-06,0.1471
2026-01-07,0.1346
2026-01-08,0.1338
2026-01-09,0.1243
2026-01-12,0.1243
2026-01-13,0.1325
2026-01-14,0.1279
2026-01-15,0.1221
2026-01-16,0.1173
2026-01-19,0.1104
2026-01-20,0.1022
2026-01-21,0.1131
2026-01-22,0.1098
2026-01-23,0.1083
2026-01-26,0.1085
2026-01-27,0.1052
2026-01-28,0.1108
2026-01-29,0.0905
2026-01-30,0.1022
2026-02-02,0.0917
2026-02-03,0.1066
2026-02-04,0.1043
2026-02-05,0.0906
2026-02-06,0.0824
2026-02-09,0.0932
2026-02-10,0.093
2026-02-11,0.1105
2026-02-12,0.0957
2026-02-13,0.1031
2026-02-16,0.1112
2026-02-17,0.1013
2026-02-18,0.0992
2026-02-19,0.1021
2026-02-20,0.1004
2026-02-23,0.1131
2026-02-24,0.1083
2026-02-25,0.1186
2026-02-26,0.1162
2026-02-27,0.1184
2026-03-02,0.12
2026-03-03,0.121
2026-03-04,0.1367
2026-03-05,0.1369
2026-03-06,0.1438
2026-03-09,0.13
2026-03-10,0.1454
2026-03-11,0.1413
2026-03-12,0.1516
2026-03-13,0.1625
2026-03-16,0.1607
2026-03-17,0.1532
2026-03-18,0.163
2026-03-19,0.1577
2026-03-20,0.168
2026-03-23,0.1824
2026-03-24,0.1573
2026-03-25,0.174
2026-03-26,0.1742
2026-03-27,0.1854
2026-03-30,0.1815
2026-03-31,0.1889
2026-04-01,0.1794
2026-04-02,0.1751
2026-04-03,0.1883
2026-04-06,0.1959
2026-04-07,0.1836
2026-04-08,0.2028
2026-04-09,0.1849
2026-04-10,0.2078
2026-04-13,0.1943
2026-04-14,0.1962
2026-04-15,0.2004
2026-04-16,0.1995
2026-04-17,0.195
2026-04-20,0.206
2026-04-21,0.1851
2026-04-22,0.2051
2026-04-23,0.2071
2026-04-24,0.194
2026-04-27,0.206
2026-04-28,0.2055
2026-04-29,0.2117
2026-04-30,0.1969
2026-05-01,0.1959
2026-05-04,0.195
2026-05-05,0.2013
2026-05-06,0.1833
2026-05-07,0.1805
2026-05-08,0.2045
2026-05-11,0.1857
2026-05-12,0.1786
2026-05-13,0.1835
2026-05-14,0.1671
2026-05-15,0.1765
2026-05-18,0.1734
2026-05-19,0.1563
2026-05-20,0.1621
2026-05-21,0.1563
2026-05-22,0.159
2026-05-25,0.1641
2026-05-26,0.1514
2026-05-27,0.1459
2026-05-28,0.138
2026-05-29,0.1397
2026-06-01,0.134
2026-06-02,0.1341
2026-06-03,0.1313
2026-06-04,0.1224
2026-06-05,0.1129
2026-06-08,0.1156
2026-06-09,0.1128
2026-06-10,0.1087
2026-06-11,0.1154
2026-06-12,0.1089
2026-06-15,0.1089
2026-06-16,0.1083
2026-06-17,0.1013
2026-06-18,0.1035
2026-06-19,0.1035
2026-06-22,0.1004
2026-06-23,0.1045
2026-06-24,0.088
2026-06-25,0.1071
2026-06-26,0.0942
2026-06-29,0.0941
2026-06-30,0.0989
2026-07-01,0.0931
2026-07-02,0.0845
2026-07-03,0.1019
2026-07-06,0.0883
2026-07-07,0.1001
2026-07-08,0.096
2026-07-09,0.1052
2026-07-10,0.1124
2026-07-13,0.1149
2026-07-14,0.1102
2026-07-15,0.1176
2026-07-16,0.1149
2026-07-17,0.1211
2026-07-20,0.1265
2026-07-21,0.117
2026-07-22,0.1086
