date,iv_atm
2026-06-03,0.6617
2026-06-04,0.6252
2026-06-05,0.5874
2026-06-08,0.5768
2026-06-09,0.6356
2026-06-10,0.5824
2026-06-11,0.5691
2026-06-12,0.5124
2026-06-15,0.5845
2026-06-16,0.5321
2026-06-17,0.5431
2026-06-18,0.5152
2026-06-19,0.583
2026-06-22,0.5233
2026-06-23,0.5417
2026-06-24,0.5181
2026-06-25,0.502
2026-06-26,0.5314
2026-06-29,0.4649
2026-06-30,0.4579
2026-07-01,0.4423
2026-07-02,0.4125
2026-07-03,0.4184
2026-07-06,0.3998
2026-07-07,0.3852
2026-07-08,0.4005
2026-07-09,0.3953
2026-07-10,0.4226
2026-07-13,0.3893
2026-07-14,0.3483
2026-07-15,0.3874
2026-07-16,0.3832
2026-07-17,0.3267
2026-07-20,0.3433
2026-07-21,0.3137
2026-07-22,0.3388
