date,open,high,low,close,volume
2025-04-02,216.58,217.06,215.57,216.71,3767343
2025-04-03,223.46,224.77,223.17,223.56,3208323
2025-04-04,216.25,216.99,215.58,216.76,3678731
2025-04-07,213.44,213.53,213.08,213.41,3444365
2025-04-08,202.23,202.62,201.88,202.53,4677033
2025-04-09,198.91,199.97,198.02,199.2,2622138
2025-04-10,204.08,204.57,203.1,203.62,4574621
2025-04-11,198.69,199.59,198.3,199.24,1988116
2025-04-14,199.69,200.93,199.36,200.16,1268920
2025-04-15,201.46,202.55,201.41,202.02,2399699
2025-04-16,194.78,196.07,194.3,195.3,3848098
2025-04-17,185.49,185.98,184.49,185.79,3352649
2025-04-18,187.28,187.89,187.05,187.33,4615347
2025-04-21,189.07,189.25,187.99,188.73,2104826
2025-04-22,201.5,202.49,200.21,201.19,4784533
2025-04-23,197.52,198.3,196.15,196.94,3279514
2025-04-24,194.67,195.56,194.42,194.73,4046059
2025-04-25,201.6,202.06,200.91,201.4,4567688
2025-04-28,189.61,190.27,189.06,189.29,1366388
2025-04-29,189.29,190.08,188.65,189.13,1580800
2025-04-30,204.37,205.57,202.7,203.87,4473451
2025-05-01,207.58,208.67,207.36,208.07,3117285
2025-05-02,211.8,213.05,211.46,211.58,2657258
2025-05-05,212.17,213.32,211.58,211.6,1114449
2025-05-06,219.49,220.69,218.33,220.14,3316534
2025-05-07,219.83,219.87,218.41,219.66,3231296
2025-05-08,222.12,223.36,221.33,222.43,3655122
2025-05-09,221.06,221.69,220.36,221.22,1862836
2025-05-12,220.12,221.35,219.73,219.98,1032236
2025-05-13,217.6,218.71,216.7,218.08,4885125
2025-05-14,212.65,213.48,211.95,212.92,1549879
2025-05-15,199.24,200.84,198.18,199.8,4385461
2025-05-16,198.7,199.86,198.13,198.2,4593523
2025-05-19,201.98,202.15,201.55,201.87,4017064
2025-05-20,197.89,197.9,196.43,197.4,4338722
2025-05-21,204.79,205.43,203.68,204.41,1077359
2025-05-22,200.46,201.49,200.07,200.78,2414419
2025-05-23,190.13,191.63,189.32,190.64,2636606
2025-05-26,198.05,198.2,196.94,197.73,2295333
2025-05-27,199.31,199.36,197.73,198.72,1946402
2025-05-28,193.57,194.2,193.38,194.1,4049939
2025-05-29,197.4,198.3,196.3,197.65,3594263
2025-05-30,195.55,196.61,194.43,194.99,3785670
2025-06-02,198.2,199.67,197.97,198.66,1953291
2025-06-03,196.49,197.63,195.79,196.27,3700526
2025-06-04,204.77,205.75,203.76,204.52,3276490
2025-06-05,208.28,208.98,207.14,208.48,4479362
2025-06-06,216.46,218.08,216.31,217.02,1986817
2025-06-09,222.32,223.65,220.8,221.7,3461386
2025-06-10,234.5,235.68,233.75,233.89,3898749
2025-06-11,238.97,239.14,238.66,239.03,4307840
2025-06-12,240.33,240.73,240.01,240.3,3146341
2025-06-13,227.99,229.49,227.71,228.55,1537708
2025-06-16,229.58,230.32,228.06,229.44,1931293
2025-06-17,228.24,228.61,226.99,228.22,4741657
2025-06-18,231.83,233.01,231.65,232.46,3997535
2025-06-19,230.58,231.53,230.46,230.89,3287838
2025-06-20,223.77,224.33,222.07,223.32,4264759
2025-06-23,222.01,223.4,221.05,222.08,2936906
2025-06-24,214.2,215.06,213.37,214.63,3007423
2025-06-25,219.74,220.91,218.67,219.32,1016503
2025-06-26,218.2,219.46,217.73,218.41,1597920
2025-06-27,213.64,214.81,212.65,213.9,2838622
2025-06-30,217.35,218.65,216.28,216.71,4895608
2025-07-01,207.92,209.07,207.03,207.62,1596076
2025-07-02,198.0,199.52,197.6,198.42,984663
2025-07-03,194.78,195.4,194.18,194.43,4646598
2025-07-04,192.76,193.23,192.07,192.25,1410920
2025-07-07,185.81,187.09,184.96,186.14,4898165
2025-07-08,186.6,187.03,186.35,186.91,3083659
2025-07-09,180.86,180.88,180.51,180.58,1563360
2025-07-10,184.38,184.67,183.62,184.13,4870189
2025-07-11,195.07,196.44,194.56,195.4,4771668
2025-07-14,203.49,204.55,202.93,203.18,1428242
2025-07-15,198.93,199.77,198.73,199.48,2154317
2025-07-16,200.4,200.43,200.07,200.3,3679145
2025-07-17,205.24,206.75,204.52,205.52,4533014
2025-07-18,211.58,212.2,210.4,211.71,3349933
2025-07-21,220.83,221.41,219.75,220.29,4120766
2025-07-22,221.74,221.76,220.61,221.52,1151337
2025-07-23,217.74,218.66,217.54,218.31,3308226
2025-07-24,214.14,215.4,212.99,213.79,3774348
2025-07-25,219.5,221.35,218.36,220.14,1322750
2025-07-28,229.61,229.84,228.39,229.15,1384731
2025-07-29,226.15,227.57,225.45,226.35,1246951
2025-07-30,228.29,228.67,227.69,227.72,1706449
2025-07-31,230.46,231.81,229.82,230.94,1697835
2025-08-01,218.45,219.41,217.69,219.05,2406805
2025-08-04,215.11,215.83,213.97,215.47,1491536
2025-08-05,214.74,215.75,213.48,214.35,2463860
2025-08-06,219.15,220.43,217.51,218.82,4564067
2025-08-07,221.29,222.68,220.24,221.5,1892415
2025-08-08,211.9,212.67,210.73,212.16,2823460
2025-08-11,215.0,216.02,214.33,215.13,4564916
2025-08-12,201.83,202.55,201.24,202.28,1744139
2025-08-13,203.16,203.89,202.02,203.22,3024388
2025-08-14,203.6,204.1,203.32,204.05,3319262
2025-08-15,202.28,203.13,200.81,201.92,1209227
2025-08-18,198.84,200.48,198.13,199.31,2822570
2025-08-19,193.49,194.81,193.45,193.84,1026451
2025-08-20,187.8,188.95,187.45,187.96,2747081
2025-08-21,182.44,183.29,181.92,182.08,2138118
2025-08-22,182.33,182.89,181.71,182.76,1002897
2025-08-25,181.13,181.98,179.88,180.63,4957907
2025-08-26,184.06,185.35,183.02,184.3,3156451
2025-08-27,186.62,187.61,185.71,186.22,1528990
2025-08-28,173.51,174.21,173.17,173.42,1680638
2025-08-29,173.67,173.86,172.93,173.24,1456614
2025-09-01,176.62,177.97,176.21,177.15,3855700
2025-09-02,173.64,174.53,173.19,173.75,1077766
2025-09-03,178.99,179.83,178.53,179.51,3194099
2025-09-04,183.54,184.24,183.33,184.07,1387388
2025-09-05,187.94,188.36,186.89,187.78,1133526
2025-09-08,201.86,202.12,201.06,201.59,4492314
2025-09-09,210.93,212.18,209.72,210.71,1578475
2025-09-10,212.34,213.78,212.19,212.86,1715301
2025-09-11,206.14,207.07,204.81,206.02,2398203
2025-09-12,208.96,209.99,207.51,208.62,3375994
2025-09-15,206.91,207.78,205.78,206.64,4579662
2025-09-16,205.66,207.06,205.05,206.06,4338754
2025-09-17,211.69,212.72,210.88,211.32,3801920
2025-09-18,204.06,205.4,203.47,204.4,1630097
2025-09-19,198.39,199.72,197.96,198.65,1625082
2025-09-22,199.45,199.49,198.49,199.27,3474913
2025-09-23,191.12,192.55,190.19,191.51,4221047
2025-09-24,198.04,199.22,197.44,198.52,4626432
2025-09-25,196.47,197.19,195.3,197.02,3900874
2025-09-26,197.68,197.92,197.27,197.88,2276444
2025-09-29,185.67,185.78,184.86,185.68,3952479
2025-09-30,197.34,198.44,196.61,197.2,2675586
2025-10-01,205.04,205.36,204.06,204.59,1623424
2025-10-02,197.0,198.2,195.91,197.13,2733071
2025-10-03,198.65,198.83,198.07,198.49,3322296
2025-10-06,212.14,212.36,211.79,212.29,4611703
2025-10-07,208.41,209.13,208.17,208.24,869443
2025-10-08,204.23,205.23,203.63,204.37,2608361
2025-10-09,206.92,207.25,206.46,207.18,2045955
2025-10-10,205.32,206.16,204.17,205.92,2291077
2025-10-13,199.83,200.98,199.64,200.11,3059944
2025-10-14,199.65,200.06,199.09,199.87,2461461
2025-10-15,189.01,190.48,188.57,189.51,4254086
2025-10-16,192.32,193.3,191.48,192.15,2604195
2025-10-17,198.68,199.33,198.59,198.97,4162581
2025-10-20,202.46,202.86,201.26,202.53,4638570
2025-10-21,196.74,197.35,195.39,196.18,4452917
2025-10-22,196.25,197.4,195.29,196.44,4472894
2025-10-23,188.51,189.59,187.61,188.12,1384761
2025-10-24,186.98,188.1,186.15,186.9,4185439
2025-10-27,193.11,194.29,192.3,193.45,1245827
2025-10-28,200.23,201.75,199.7,200.73,2469628
2025-10-29,203.19,204.32,202.09,202.67,1474419
2025-10-30,215.79,216.85,214.62,215.57,2627506
2025-10-31,219.43,220.47,218.59,219.5,2457293
2025-11-03,222.08,222.92,220.73,221.87,3387688
2025-11-04,218.98,219.11,218.87,218.89,989967
2025-11-05,227.94,229.32,227.92,228.53,4531220
2025-11-06,227.56,227.97,226.73,227.28,2187411
2025-11-07,230.46,231.83,229.22,229.8,2185818
2025-11-10,221.43,222.6,221.1,222.01,4895182
2025-11-11,222.46,222.52,221.19,222.04,1871270
2025-11-12,222.16,223.31,221.52,221.83,4695514
2025-11-13,222.82,223.09,222.51,222.96,3065074
2025-11-14,225.61,226.04,225.04,225.45,3440387
2025-11-17,234.56,234.6,233.6,233.95,4554492
2025-11-18,247.52,248.71,247.1,247.7,3201757
2025-11-19,250.41,251.18,249.13,250.21,2985200
2025-11-20,257.58,258.21,255.75,256.88,3908726
2025-11-21,258.92,259.83,257.5,258.4,4778031
2025-11-24,270.68,272.27,268.45,269.94,3150551
2025-11-25,257.65,258.54,256.55,257.35,2762389
2025-11-26,253.1,254.23,252.81,253.77,4624722
2025-11-27,264.23,264.95,264.2,264.81,3780355
2025-11-28,253.4,254.71,252.99,253.23,4048442
2025-12-01,269.24,269.55,268.05,269.48,881338
2025-12-02,266.86,267.62,266.22,267.4,2478163
2025-12-03,274.86,275.49,273.67,274.14,3616554
2025-12-04,275.92,276.5,275.39,276.03,2975934
2025-12-05,272.6,274.55,272.36,272.96,1597052
2025-12-08,267.0,267.46,265.54,266.44,1245789
2025-12-09,275.43,276.39,274.54,275.04,2307277
2025-12-10,269.67,270.16,269.05,269.92,4835238
2025-12-11,271.9,271.94,271.0,271.24,2154889
2025-12-12,266.53,266.96,265.41,265.97,1263269
2025-12-15,267.54,268.95,266.4,267.23,4021371
2025-12-16,276.08,276.18,275.48,275.6,1190958
2025-12-17,269.53,271.27,268.73,269.67,4408504
2025-12-18,272.6,273.45,271.82,273.41,4859119
2025-12-19,278.3,278.79,276.97,278.0,3524727
2025-12-22,270.54,271.45,269.59,270.48,1516760
2025-12-23,269.67,269.74,267.7,269.31,3999099
2025-12-24,270.5,271.46,270.14,271.04,1277725
2025-12-25,251.61,252.83,250.56,252.0,4566410
2025-12-26,246.79,246.99,246.23,246.8,4498634
2025-12-29,243.23,243.85,241.86,243.11,816975
2025-12-30,238.43,239.34,238.19,238.31,3409258
2025-12-31,239.51,239.54,238.8,238.98,3130983
2026-01-01,241.25,241.86,240.53,240.94,4927982
2026-01-02,230.29,231.83,229.5,230.49,1050317
2026-01-05,230.67,230.76,229.66,230.24,3221162
2026-01-06,225.13,226.23,223.88,225.46,3613307
2026-01-07,228.13,228.65,227.9,227.95,941233
2026-01-08,218.96,219.63,217.98,219.6,4101229
2026-01-09,215.41,215.93,214.55,215.27,4191159
2026-01-12,226.67,227.97,226.65,227.24,3853738
2026-01-13,219.72,220.21,219.15,219.73,3518489
2026-01-14,211.24,212.5,210.13,210.78,2968011
2026-01-15,214.38,214.9,214.36,214.5,4514789
2026-01-16,217.08,217.37,215.62,216.75,2269442
2026-01-19,209.79,210.13,208.07,209.23,4166127
2026-01-20,204.62,206.09,204.31,205.05,996131
2026-01-21,200.62,200.94,200.29,200.5,2801652
2026-01-22,199.7,200.47,198.97,200.18,3832388
2026-01-23,207.44,207.89,206.89,207.07,2554966
2026-01-26,210.71,210.72,210.18,210.33,4723074
2026-01-27,220.28,220.39,219.69,219.8,2000114
2026-01-28,213.25,214.46,211.86,212.77,2564003
2026-01-29,208.9,209.72,208.0,209.34,4547901
2026-01-30,212.2,213.99,212.03,212.78,1039452
2026-02-02,208.78,209.52,207.72,208.39,4567013
2026-02-03,208.9,210.14,208.59,208.65,2310185
2026-02-04,198.09,198.83,197.3,197.61,972240
2026-02-05,201.14,201.64,200.5,201.59,4150355
2026-02-06,186.65,187.52,185.99,186.82,3953017
2026-02-09,179.4,180.25,178.67,179.16,4622769
2026-02-10,181.36,181.61,181.02,181.21,2916591
2026-02-11,182.22,183.42,181.61,182.7,4325065
2026-02-12,190.79,191.6,190.78,191.23,4482978
2026-02-13,186.08,187.71,185.2,186.61,3131558
2026-02-16,190.47,190.77,189.73,189.92,2260273
2026-02-17,186.66,187.23,185.7,186.11,2173819
2026-02-18,187.41,187.59,186.48,187.21,2848935
2026-02-19,185.76,186.79,185.47,186.28,3139897
2026-02-20,191.75,192.82,190.53,191.64,3990856
2026-02-23,193.58,194.49,192.08,193.08,2646352
2026-02-24,194.72,195.61,194.19,194.71,2778615
2026-02-25,188.47,188.99,187.39,188.3,1479482
2026-02-26,178.51,179.27,177.72,179.03,3739461
2026-02-27,189.51,190.58,189.16,189.47,4815380
2026-03-02,194.55,195.23,193.64,194.03,1973555
2026-03-03,194.2,194.3,194.02,194.09,2539278
2026-03-04,191.27,191.66,190.03,191.13,4941951
2026-03-05,195.88,196.76,195.82,196.33,3513481
2026-03-06,199.83,199.97,199.38,199.4,2972331
2026-03-09,200.37,201.22,199.76,200.3,1571296
2026-03-10,201.19,201.7,199.98,201.08,3472668
2026-03-11,195.93,197.25,195.36,196.51,3783107
2026-03-12,189.32,189.39,188.46,188.95,3610931
2026-03-13,187.95,188.93,187.32,188.4,1197272
2026-03-16,190.26,190.95,190.26,190.7,4169472
2026-03-17,192.82,192.93,191.62,192.28,2743618
2026-03-18,192.27,192.9,190.86,191.78,1605048
2026-03-19,181.98,182.88,180.61,181.64,1928381
2026-03-20,184.42,184.67,183.52,184.16,3802644
2026-03-23,196.79,197.33,195.67,196.21,3423827
2026-03-24,191.59,191.75,190.85,191.66,3381911
2026-03-25,187.96,189.17,187.33,188.34,1326680
2026-03-26,188.44,188.91,187.84,188.42,2269960
2026-03-27,190.55,191.66,189.15,190.11,1480805
2026-03-30,182.74,183.19,182.01,182.87,4704035
2026-03-31,179.64,180.63,179.24,180.13,4356410
2026-04-01,184.55,185.71,184.36,184.74,3379341
2026-04-02,190.73,191.77,189.6,190.22,2719577
2026-04-03,182.18,182.86,181.49,181.89,2284080
2026-04-06,179.14,180.17,178.09,179.07,840129
2026-04-07,178.33,179.32,177.33,177.89,2018597
2026-04-08,177.34,177.8,176.76,176.99,2227402
2026-04-09,167.97,168.95,167.16,167.97,2859264
2026-04-10,166.67,166.79,166.23,166.77,4781291
2026-04-13,169.16,170.16,168.3,168.75,4341969
2026-04-14,165.72,165.89,165.2,165.88,1917375
2026-04-15,163.97,164.65,163.22,164.04,2238348
2026-04-16,165.79,166.75,165.05,165.92,3303541
2026-04-17,157.48,157.75,156.65,157.42,2331021
2026-04-20,154.59,154.94,153.97,154.68,3200073
2026-04-21,150.95,151.49,150.26,150.87,1214036
2026-04-22,158.95,160.13,158.75,159.41,2722766
2026-04-23,153.93,154.91,153.47,154.12,1658498
2026-04-24,153.65,154.03,152.7,153.47,2803554
2026-04-27,154.44,154.89,154.38,154.49,4397686
2026-04-28,157.02,158.3,156.64,157.36,3438544
2026-04-29,164.28,165.05,163.52,164.4,1964496
2026-04-30,161.61,162.04,160.39,161.2,4967331
2026-05-01,162.89,163.18,162.51,163.04,1301219
2026-05-04,165.15,165.66,164.44,164.7,1927335
2026-05-05,165.3,165.54,164.44,165.12,2359330
2026-05-06,164.42,164.51,163.52,164.18,4445434
2026-05-07,160.3,161.02,159.18,159.9,1130466
2026-05-08,155.0,155.9,154.33,154.75,4505274
2026-05-11,143.55,144.58,142.91,143.91,2299654
2026-05-12,145.41,145.95,144.6,145.57,1159608
2026-05-13,147.24,148.31,146.98,147.47,926404
2026-05-14,143.38,143.94,142.53,143.46,1711658
2026-05-15,145.91,146.04,145.21,145.88,2552817
2026-05-18,149.48,149.77,148.73,149.71,4993934
2026-05-19,149.58,150.51,149.17,149.68,3659059
2026-05-20,151.89,152.07,151.24,151.68,4704079
2026-05-21,149.24,149.75,148.45,149.24,3799662
2026-05-22,149.52,149.62,149.08,149.46,1647065
2026-05-25,148.86,149.13,148.8,149.08,3289711
2026-05-26,154.11,155.31,153.29,154.51,3017612
2026-05-27,148.21,148.52,147.69,147.92,4812224
2026-05-28,153.66,154.1,153.58,153.9,1180016
2026-05-29,160.18,160.7,159.53,160.2,1824995
2026-06-01,162.44,162.61,162.04,162.27,4675864
2026-06-02,165.84,167.11,164.92,166.28,1210539
2026-06-03,163.94,165.0,163.31,164.34,4625373
2026-06-04,166.54,167.17,166.32,166.76,2466534
2026-06-05,164.21,164.32,163.95,164.15,4503971
2026-06-08,158.25,159.06,157.81,158.71,3967714
2026-06-09,166.33,167.57,166.03,166.72,4866963
2026-06-10,168.02,168.58,167.76,168.09,3312164
2026-06-11,168.82,169.66,168.06,168.33,4121328
2026-06-12,160.31,160.76,159.64,160.29,3968591
2026-06-15,165.09,165.2,163.9,164.72,4331478
2026-06-16,171.1,172.03,170.13,171.01,821602
2026-06-17,173.3,173.85,172.01,172.93,2362002
2026-06-18,173.66,174.35,172.99,173.78,1611257
2026-06-19,170.63,171.04,170.1,170.12,2450326
2026-06-22,173.05,173.27,172.25,172.84,2617789
2026-06-23,168.57,169.45,168.05,168.22,1610443
2026-06-24,172.02,173.19,171.47,172.28,3235096
2026-06-25,167.38,167.58,166.67,167.45,1103475
2026-06-26,181.36,182.25,181.11,181.15,2388654
2026-06-29,185.23,186.08,184.88,185.73,4637602
2026-06-30,184.41,185.19,184.18,184.96,1976719
2026-07-01,184.98,186.53,184.68,185.43,2493822
2026-07-02,184.92,185.36,183.87,184.55,4768257
2026-07-03,183.7,183.85,182.93,183.59,4608061
2026-07-06,186.06,186.72,184.76,185.67,4712758
2026-07-07,186.77,186.9,186.37,186.47,4522739
2026-07-08,181.63,182.22,180.61,181.75,1558090
2026-07-09,178.98,179.89,177.7,178.69,2282641
2026-07-10,190.75,191.16,190.48,190.73,1411500
2026-07-13,187.79,188.77,187.47,188.3,3510728
2026-07-14,190.03,190.88,190.01,190.1,3678266
2026-07-15,184.34,184.51,183.6,183.84,4125938
2026-07-16,192.18,193.19,190.92,191.65,3594176
2026-07-17,196.38,197.37,195.13,196.03,1950252
2026-07-20,201.4,202.61,200.67,201.95,2732577
2026-07-21,203.76,204.62,203.31,204.08,4667684
2026-07-22,197.54,199.2,196.57,198.02,2779323
