date,open,high,low,close,volume
2025-08-27,257.2,258.46,256.51,256.95,1986936
2025-08-28,256.41,257.86,255.33,257.01,4721281
2025-08-29,268.61,269.21,267.43,267.97,1677521
2025-09-01,268.9,270.35,268.19,268.66,3165959
2025-09-02,264.15,264.76,263.19,264.3,926331
2025-09-03,270.95,271.5,270.73,271.14,1781924
2025-09-04,273.97,275.3,272.35,274.59,4847720
2025-09-05,279.44,280.84,279.17,279.24,4925305
2025-09-08,280.03,281.61,278.01,279.29,2177841
2025-09-09,276.04,276.7,274.66,275.68,3527275
2025-09-10,276.63,278.21,275.78,277.14,4972289
2025-09-11,286.74,287.65,286.14,286.67,3130563
2025-09-12,281.6,281.95,279.53,281.04,3546896
2025-09-15,285.19,286.23,284.32,285.57,3165265
2025-09-16,286.64,287.28,284.86,285.86,4299793
2025-09-17,288.55,289.2,287.92,288.16,3587957
2025-09-18,288.71,290.36,287.99,288.83,4848746
2025-09-19,285.12,286.24,284.4,285.19,4064718
2025-09-22,289.68,290.26,288.71,289.18,2896324
2025-09-23,287.48,288.28,286.54,287.2,4409440
2025-09-24,286.89,289.04,285.65,287.6,1718785
2025-09-25,279.46,281.52,277.98,280.29,1150185
2025-09-26,285.43,286.76,284.1,285.39,2243171
2025-09-29,291.72,292.53,289.66,290.87,4108468
2025-09-30,293.93,294.82,292.99,293.7,1167112
2025-10-01,295.53,297.09,293.24,294.94,4117556
2025-10-02,302.76,303.54,301.05,302.62,3955067
2025-10-03,298.3,300.13,296.61,298.69,2628036
2025-10-06,300.33,301.51,298.81,299.92,4967913
2025-10-07,308.17,309.64,305.8,307.45,4051609
2025-10-08,308.43,309.35,307.03,308.77,3791030
2025-10-09,306.36,307.93,305.88,306.33,1129710
2025-10-10,299.95,300.32,298.75,299.92,3975060
2025-10-13,296.73,297.55,295.84,296.69,3293195
2025-10-14,295.34,297.35,294.13,296.17,3909484
2025-10-15,298.52,298.6,296.78,298.06,4823391
2025-10-16,294.52,296.2,293.03,294.39,3652164
2025-10-17,293.06,294.19,292.17,293.28,1859129
2025-10-20,293.17,294.52,292.13,293.0,4031665
2025-10-21,286.54,288.33,284.85,286.79,2219084
2025-10-22,287.0,288.19,286.37,287.47,4370165
2025-10-23,286.45,287.43,286.3,286.32,4890675
2025-10-24,287.72,288.64,285.56,287.09,1939599
2025-10-27,285.02,285.7,282.82,284.17,3379417
2025-10-28,284.64,285.67,284.06,284.79,2796964
2025-10-29,286.95,288.74,285.98,287.79,2212881
2025-10-30,285.14,285.39,283.82,284.4,2604750
2025-10-31,281.37,283.02,279.69,281.16,4140964
2025-11-03,287.97,289.19,286.7,288.62,2023401
2025-11-04,281.34,282.77,280.05,281.51,3809439
2025-11-05,277.94,279.56,276.88,278.63,1253886
2025-11-06,286.68,287.62,285.22,286.11,2714933
2025-11-07,283.86,285.47,282.93,284.26,2625149
2025-11-10,285.21,286.35,283.83,285.04,4456592
2025-11-11,286.63,287.74,285.48,286.1,2571694
2025-11-12,295.5,295.94,294.22,295.85,1091390
2025-11-13,298.99,299.22,297.97,298.51,4228263
2025-11-14,297.22,297.42,296.09,296.59,1877851
2025-11-17,294.67,296.3,293.74,294.06,2548239
2025-11-18,292.84,293.66,291.39,292.17,4054199
2025-11-19,291.54,292.13,289.23,290.73,3025839
2025-11-20,287.92,288.8,287.08,288.49,4777141
2025-11-21,282.57,283.51,281.45,283.32,4252161
2025-11-24,287.12,289.28,286.58,287.69,1632182
2025-11-25,287.47,289.25,286.93,287.83,1808304
2025-11-26,281.45,282.08,280.38,281.73,4184113
2025-11-27,284.48,285.99,283.19,285.06,3925314
2025-11-28,287.72,289.4,287.29,288.4,2265183
2025-12-01,286.41,287.05,285.18,286.29,3289807
2025-12-02,278.92,280.76,278.36,279.55,972075
2025-12-03,269.23,270.44,267.85,269.83,1753260
2025-12-04,259.56,261.2,259.51,259.98,1868926
2025-12-05,269.05,270.58,267.82,269.63,1447507
2025-12-08,271.04,271.46,270.43,270.44,4434476
2025-12-09,271.2,272.44,270.86,271.64,1736248
2025-12-10,273.28,274.8,273.12,273.19,1005295
2025-12-11,274.48,275.27,272.97,274.24,3963715
2025-12-12,268.13,268.52,266.76,268.32,2879842
2025-12-15,269.32,270.83,269.13,269.32,1809291
2025-12-16,268.51,269.21,267.54,268.57,2034058
2025-12-17,266.08,267.49,265.92,266.4,4568278
2025-12-18,267.65,267.68,266.93,267.23,858972
2025-12-19,272.89,274.13,271.76,272.75,3103709
2025-12-22,272.09,273.09,270.24,271.39,1929466
2025-12-23,266.01,266.22,265.81,266.14,4242813
2025-12-24,264.92,265.46,264.68,264.78,1032629
2025-12-25,259.39,260.19,259.04,259.6,3710265
2025-12-26,260.22,260.59,258.34,259.67,2742345
2025-12-29,258.17,259.67,257.63,258.73,4222182
2025-12-30,260.3,260.96,258.89,260.09,2091671
2025-12-31,258.31,259.88,258.15,258.98,4084894
2026-01-01,265.2,266.51,263.56,264.47,2491524
2026-01-02,265.21,265.42,263.7,264.93,3223005
2026-01-05,260.82,261.5,260.18,261.34,1795160
2026-01-06,267.34,268.81,266.23,267.15,896957
2026-01-07,266.57,267.05,265.95,266.13,4659396
2026-01-08,263.72,264.06,262.61,264.06,4097158
2026-01-09,260.29,261.73,260.13,260.69,939879
2026-01-12,266.01,266.58,265.36,265.7,4443021
2026-01-13,269.93,271.33,269.67,270.58,3101347
2026-01-14,261.94,263.31,261.36,261.37,4989769
2026-01-15,261.27,261.72,260.04,261.15,4677703
2026-01-16,268.13,268.76,267.29,267.5,3237317
2026-01-19,266.58,268.1,266.34,266.72,3724359
2026-01-20,266.77,267.57,265.2,267.06,4289540
2026-01-21,265.68,267.58,264.99,266.37,3483342
2026-01-22,269.15,270.63,268.58,269.52,3799709
2026-01-23,268.87,269.28,267.5,268.22,2911006
2026-01-26,267.03,267.37,265.17,266.39,2253292
2026-01-27,270.89,271.33,269.85,270.48,1647681
2026-01-28,269.86,270.65,268.36,269.74,2189757
2026-01-29,264.81,265.92,263.96,264.14,2488222
2026-01-30,265.02,265.03,263.67,264.61,4037220
2026-02-02,264.78,265.61,262.83,264.17,2449407
2026-02-03,257.12,258.96,256.59,257.73,1987023
2026-02-04,264.5,266.15,263.67,264.6,2192766
2026-02-05,264.41,265.32,263.61,263.67,2442391
2026-02-06,265.64,267.15,265.24,266.28,3558311
2026-02-09,269.84,271.18,268.49,269.35,1831121
2026-02-10,269.17,271.25,268.67,269.87,3580729
2026-02-11,269.68,269.76,268.74,269.07,1599888
2026-02-12,266.53,267.1,264.93,266.45,4978669
2026-02-13,262.38,263.8,261.1,262.36,4343626
2026-02-16,266.93,267.85,266.29,267.61,3077948
2026-02-17,268.02,268.11,266.89,267.76,4478090
2026-02-18,268.8,270.26,267.92,268.19,2237159
2026-02-19,272.26,272.57,272.02,272.12,3731342
2026-02-20,271.56,272.06,269.81,271.21,2083737
2026-02-23,271.13,272.35,270.52,271.29,3456802
2026-02-24,278.19,279.08,276.12,277.54,4689773
2026-02-25,271.56,273.28,271.25,272.33,2861112
2026-02-26,277.96,279.22,276.4,278.27,2404547
2026-02-27,273.9,274.15,273.41,274.14,1536899
2026-03-02,283.48,285.13,282.54,283.6,2966957
2026-03-03,276.49,278.43,276.42,277.03,2076610
2026-03-04,290.98,292.24,288.76,290.28,1303939
2026-03-05,299.08,300.3,298.96,299.29,2570839
2026-03-06,297.17,299.05,296.89,297.47,2471393
2026-03-09,292.43,293.17,291.22,292.07,1127904
2026-03-10,298.51,299.25,296.6,297.91,4714938
2026-03-11,297.72,299.45,296.96,297.6,4634523
2026-03-12,299.04,300.6,297.48,299.82,3833580
2026-03-13,311.88,312.5,309.5,311.27,2583185
2026-03-16,310.6,311.7,309.83,311.15,1663974
2026-03-17,303.94,304.74,302.7,303.08,4637893
2026-03-18,304.11,305.53,302.63,304.17,2237170
2026-03-19,299.98,301.55,298.27,300.75,2568097
2026-03-20,296.76,297.5,295.89,296.81,3623817
2026-03-23,294.29,294.66,292.71,294.52,3005291
2026-03-24,298.73,299.51,297.48,299.21,3319526
2026-03-25,307.58,308.82,305.6,307.19,2807356
2026-03-26,302.49,303.62,302.47,303.4,2743973
2026-03-27,300.36,300.87,299.54,300.8,1259645
2026-03-30,305.92,306.19,303.78,305.09,4742585
2026-03-31,310.38,311.68,308.63,310.65,4977539
2026-04-01,313.75,314.69,313.01,314.14,3614926
2026-04-02,298.59,299.72,297.3,298.55,1261297
2026-04-03,301.95,302.26,300.61,301.13,1228879
2026-04-06,305.78,308.21,305.68,306.57,1272776
2026-04-07,313.68,315.55,312.54,313.42,888670
2026-04-08,322.92,324.8,321.54,323.16,4671309
2026-04-09,326.89,328.37,326.2,327.52,4616749
2026-04-10,328.06,330.16,328.03,328.48,4704836
2026-04-13,323.41,324.63,322.2,323.23,2589724
2026-04-14,326.26,328.15,325.63,325.74,4323416
2026-04-15,322.3,323.68,322.24,322.51,3988615
2026-04-16,310.66,312.05,309.38,309.9,4078645
2026-04-17,308.2,308.89,306.61,308.65,2674945
2026-04-20,304.24,304.81,303.25,304.1,2328794
2026-04-21,302.13,303.86,301.59,301.76,3411805
2026-04-22,294.7,295.58,293.0,294.01,2652960
2026-04-23,295.44,296.85,294.01,295.54,4414963
2026-04-24,291.48,293.42,290.6,291.79,4869227
2026-04-27,291.67,292.32,290.32,290.95,1154444
2026-04-28,286.54,286.86,284.89,286.77,2525778
2026-04-29,284.56,285.41,284.12,284.72,963076
2026-04-30,282.6,284.77,280.96,283.1,3621129
2026-05-01,272.79,274.06,272.49,272.88,2455625
2026-05-04,270.8,272.01,270.53,271.4,2860382
2026-05-05,268.62,269.29,268.27,268.68,1178411
2026-05-06,265.95,267.8,264.79,266.32,2979813
2026-05-07,269.54,271.34,268.01,269.98,2369826
2026-05-08,272.08,273.83,270.61,272.57,1511993
2026-05-11,266.86,267.4,265.44,266.28,1275731
2026-05-12,265.73,266.6,264.41,266.28,2136624
2026-05-13,267.65,267.87,266.84,267.42,1959098
2026-05-14,267.46,268.21,266.78,267.49,4125751
2026-05-15,262.4,263.26,261.17,262.02,4487771
2026-05-18,260.26,261.14,259.24,260.01,1269808
2026-05-19,261.83,262.59,260.24,261.71,4359758
2026-05-20,267.12,268.84,266.91,267.51,2690967
2026-05-21,260.46,261.9,259.05,259.89,1645887
2026-05-22,259.22,259.44,258.56,258.75,2244404
2026-05-25,256.67,257.03,255.64,256.4,3348092
2026-05-26,251.32,252.28,250.58,251.83,1101601
2026-05-27,257.06,257.99,255.77,256.34,3463937
2026-05-28,257.08,258.2,255.08,256.39,942039
2026-05-29,256.01,257.41,254.78,255.4,968686
2026-06-01,258.11,258.68,257.21,257.99,4005275
2026-06-02,253.65,254.85,253.33,253.62,3792706
2026-06-03,254.87,255.09,253.34,254.73,3697499
2026-06-04,253.42,254.77,252.31,252.8,3931341
2026-06-05,259.39,261.14,258.93,260.05,1573417
2026-06-08,261.13,262.58,259.51,261.05,1981770
2026-06-09,265.72,267.44,264.7,265.92,3257013
2026-06-10,266.85,268.38,266.14,266.56,2625235
2026-06-11,269.72,269.8,268.73,269.38,4288006
2026-06-12,273.82,275.92,273.63,274.3,3958273
2026-06-15,275.61,276.11,274.48,275.17,3396860
2026-06-16,278.01,278.56,277.25,277.41,2033374
2026-06-17,271.27,271.8,269.65,271.71,4102658
2026-06-18,272.59,272.82,272.37,272.8,2594205
2026-06-19,281.14,282.11,280.2,281.62,959012
2026-06-22,273.33,274.39,272.2,273.77,2601644
2026-06-23,271.7,271.99,271.2,271.95,3776978
2026-06-24,265.86,267.63,265.45,266.32,4607517
2026-06-25,266.38,267.56,265.01,266.27,1243470
2026-06-26,263.77,264.85,262.88,264.54,3306949
2026-06-29,266.42,267.27,265.3,265.82,1874533
2026-06-30,263.53,265.2,262.53,263.85,4422315
2026-07-01,260.09,261.58,258.91,260.66,2575801
2026-07-02,268.07,269.05,266.92,267.78,894733
2026-07-03,261.36,262.31,260.16,261.38,1803466
2026-07-06,262.83,264.3,261.0,262.45,1586792
2026-07-07,262.75,263.43,261.8,263.15,4742289
2026-07-08,261.47,262.04,259.96,260.85,888764
2026-07-09,262.2,263.19,261.13,261.58,815154
2026-07-10,261.24,261.74,259.28,260.8,3049584
2026-07-13,259.79,261.1,258.56,260.38,1018875
2026-07-14,265.53,266.51,264.98,265.06,2649836
2026-07-15,266.76,268.26,265.29,266.85,3866266
2026-07-16,270.81,270.97,269.13,270.15,3813026
2026-07-17,269.6,270.86,268.75,270.35,4847220
2026-07-20,276.19,277.72,275.13,275.73,1931855
2026-07-21,274.17,274.41,272.69,274.32,3667042
2026-07-22,275.87,277.67,274.74,276.23,4998228
