date,open,high,low,close,volume
2025-03-06,474.33,474.97,473.94,474.15,4145218
2025-03-07,462.49,466.55,461.81,463.85,4502594
2025-03-10,476.67,478.89,475.84,477.15,2966711
2025-03-11,466.08,469.45,466.06,466.79,2269197
2025-03-12,466.88,468.43,466.77,467.34,874928
2025-03-13,460.93,461.15,458.98,459.83,881772
2025-03-14,452.41,453.92,448.79,451.12,902301
2025-03-17,457.4,459.15,454.59,456.13,2145937
2025-03-18,456.0,456.41,454.61,455.75,1427355
2025-03-19,449.56,451.72,447.46,448.74,1608844
2025-03-20,454.96,456.16,452.95,454.44,3399090
2025-03-21,456.39,457.1,455.08,455.18,1837058
2025-03-24,461.97,461.99,458.5,461.13,1780082
2025-03-25,463.19,464.08,460.86,462.13,3715177
2025-03-26,461.72,463.74,461.52,461.57,3351049
2025-03-27,457.2,457.77,455.63,457.73,4690218
2025-03-28,454.06,454.96,451.23,453.38,4597295
2025-03-31,447.43,449.29,446.38,448.69,1560870
2025-04-01,452.52,454.01,450.98,451.79,1403895
2025-04-02,464.06,466.48,463.6,464.65,1921638
2025-04-03,469.86,471.38,466.33,468.56,4172700
2025-04-04,477.53,477.71,474.1,476.12,1689174
2025-04-07,479.74,483.38,476.87,481.0,2017987
2025-04-08,485.15,487.97,483.47,483.73,4122256
2025-04-09,486.16,487.59,483.44,486.16,3561616
2025-04-10,484.03,486.31,482.41,484.23,1978661
2025-04-11,480.18,480.81,479.63,479.65,3892188
2025-04-14,493.18,493.65,491.31,491.93,870293
2025-04-15,498.78,500.54,496.33,498.07,4822086
2025-04-16,483.54,484.74,482.25,483.66,4059209
2025-04-17,482.57,484.25,481.22,483.39,2746330
2025-04-18,480.69,482.9,478.76,482.0,4909953
2025-04-21,471.66,474.09,469.2,471.82,2457932
2025-04-22,470.3,470.68,468.45,469.35,4242817
2025-04-23,459.43,460.21,456.38,458.37,4586937
2025-04-24,460.52,462.58,458.97,459.42,3384259
2025-04-25,456.27,457.02,452.89,454.99,2983818
2025-04-28,452.01,454.31,449.69,451.4,4782795
2025-04-29,452.51,454.3,450.02,452.01,1797751
2025-04-30,455.8,459.14,453.42,456.67,4673342
2025-05-01,463.23,464.41,460.55,463.8,2354463
2025-05-02,458.69,458.81,457.41,458.32,2766970
2025-05-05,457.83,458.33,455.51,456.9,3935036
2025-05-06,473.51,473.55,469.64,472.14,1721208
2025-05-07,470.2,473.22,469.7,471.48,3742871
2025-05-08,461.31,461.86,459.76,461.73,3527115
2025-05-09,460.84,461.7,460.25,460.94,2271431
2025-05-12,463.53,465.54,462.51,462.82,3429867
2025-05-13,458.18,459.49,455.49,457.88,4996407
2025-05-14,448.05,449.54,447.18,448.17,3595075
2025-05-15,443.64,446.28,442.69,443.86,3464743
2025-05-16,447.89,448.69,444.54,446.85,4248910
2025-05-19,435.39,437.03,435.07,435.91,3277853
2025-05-20,440.19,441.77,439.99,441.04,2499953
2025-05-21,449.81,450.12,448.45,448.83,3843828
2025-05-22,459.11,460.94,458.71,458.91,2021980
2025-05-23,463.58,465.95,461.2,463.55,3436792
2025-05-26,460.35,461.51,459.17,459.21,2995052
2025-05-27,462.31,465.44,460.26,462.98,2970902
2025-05-28,462.19,462.97,461.21,461.36,4578751
2025-05-29,466.8,469.15,464.47,468.06,4053368
2025-05-30,474.07,476.28,471.31,474.97,2031727
2025-06-02,475.35,476.84,474.92,474.93,2992593
2025-06-03,477.61,478.45,475.8,477.18,1852340
2025-06-04,476.24,478.74,475.41,477.23,1934346
2025-06-05,471.08,472.37,469.48,470.04,3938761
2025-06-06,472.1,475.02,472.0,473.27,1030400
2025-06-09,477.82,480.31,475.35,476.47,4496674
2025-06-10,471.02,472.43,468.07,470.74,4230851
2025-06-11,482.43,483.19,480.94,481.85,2977576
2025-06-12,484.44,485.43,481.46,484.31,4847685
2025-06-13,482.13,484.42,480.16,481.4,3264355
2025-06-16,491.26,492.52,488.86,491.31,3972125
2025-06-17,483.48,484.63,479.33,482.09,1644459
2025-06-18,473.19,475.81,471.38,473.16,2291426
2025-06-19,478.27,478.41,474.46,476.93,4938071
2025-06-20,492.09,494.7,491.53,491.63,2653175
2025-06-23,494.77,498.75,492.55,496.25,3790339
2025-06-24,488.91,489.85,488.5,489.57,4934364
2025-06-25,477.91,480.33,476.55,478.96,3992979
2025-06-26,484.71,487.61,482.11,483.62,2580156
2025-06-27,484.21,486.66,481.76,484.66,4076790
2025-06-30,478.18,482.07,478.13,479.48,4440375
2025-07-01,472.13,473.93,470.76,471.16,4318907
2025-07-02,473.0,476.06,471.42,473.92,1565631
2025-07-03,462.84,464.86,462.45,463.01,1334177
2025-07-04,456.15,458.39,455.38,456.28,4776501
2025-07-07,459.83,461.38,456.88,459.0,1883492
2025-07-08,466.73,468.79,465.12,467.93,4424828
2025-07-09,481.11,481.81,480.25,481.77,1724776
2025-07-10,491.13,492.35,488.58,490.19,3819557
2025-07-11,494.09,496.86,493.54,493.62,1049603
2025-07-14,490.73,490.84,489.27,489.91,3794251
2025-07-15,484.83,487.17,483.26,485.97,3104741
2025-07-16,482.55,484.48,480.24,483.84,1821922
2025-07-17,480.61,481.58,479.97,481.28,4068134
2025-07-18,484.39,486.08,482.92,484.12,2050899
2025-07-21,481.79,484.55,478.41,480.68,2048369
2025-07-22,481.44,482.59,479.52,481.41,1159280
2025-07-23,479.44,483.24,478.61,480.46,1381469
2025-07-24,481.63,483.72,479.05,481.45,1162748
2025-07-25,476.67,478.97,476.31,477.99,1513339
2025-07-28,478.99,480.36,478.55,479.26,844489
2025-07-29,469.93,472.07,468.4,469.09,1786916
2025-07-30,475.03,476.91,474.08,476.1,1521309
2025-07-31,466.3,468.97,464.48,466.52,2022545
2025-08-01,453.26,453.42,452.6,453.08,3680928
2025-08-04,459.24,459.83,456.29,457.91,1078866
2025-08-05,456.06,458.29,454.85,456.78,3945567
2025-08-06,457.04,457.9,457.02,457.14,3844731
2025-08-07,467.6,468.91,464.2,466.76,3301460
2025-08-08,463.5,463.86,461.66,463.8,3668804
2025-08-11,468.97,471.83,467.06,469.91,1312218
2025-08-12,478.44,480.19,477.22,479.28,1703334
2025-08-13,485.2,485.34,483.83,484.17,4272228
2025-08-14,477.08,479.93,474.91,476.42,1616144
2025-08-15,473.07,475.68,472.28,474.45,4186252
2025-08-18,467.96,468.54,464.56,466.87,2664217
2025-08-19,458.39,460.51,457.14,457.17,3090290
2025-08-20,453.5,454.48,450.9,453.81,1484032
2025-08-21,463.31,465.5,463.19,464.64,1241794
2025-08-22,471.9,473.26,468.62,471.23,864921
2025-08-25,466.64,469.3,464.87,466.52,4148511
2025-08-26,457.35,458.86,456.36,458.32,3327086
2025-08-27,467.17,470.29,465.34,467.8,834054
2025-08-28,469.34,469.58,465.99,468.35,2364840
2025-08-29,465.94,466.03,464.0,465.7,2440721
2025-09-01,470.24,471.15,467.92,470.8,4661673
2025-09-02,467.18,468.92,466.5,467.07,1488836
2025-09-03,477.31,478.95,474.77,476.49,1964242
2025-09-04,477.97,479.69,474.2,476.57,2291706
2025-09-05,470.07,471.7,467.45,469.79,1611350
2025-09-08,475.77,478.01,472.93,476.91,4383620
2025-09-09,475.83,477.51,473.19,476.38,3083014
2025-09-10,469.14,471.72,467.49,468.53,4553607
2025-09-11,466.19,467.19,466.09,466.45,3395200
2025-09-12,464.36,466.88,462.9,463.66,4023504
2025-09-15,462.37,465.15,462.12,462.44,3458415
2025-09-16,476.01,478.82,474.34,474.71,2347300
2025-09-17,480.52,481.87,478.54,480.58,2279283
2025-09-18,482.12,484.39,481.33,481.92,4859610
2025-09-19,487.08,488.25,486.18,486.58,1778004
2025-09-22,488.09,491.98,487.98,489.09,4602893
2025-09-23,489.24,490.54,486.59,490.36,1832385
2025-09-24,490.49,492.27,487.61,491.75,3592990
2025-09-25,479.32,482.31,478.62,480.45,4792122
2025-09-26,489.16,490.81,487.52,490.44,2681246
2025-09-29,496.94,497.33,496.27,496.83,1235898
2025-09-30,505.53,506.62,504.55,505.9,3518909
2025-10-01,512.04,513.44,511.32,512.46,957335
2025-10-02,530.45,531.45,527.49,529.22,1337593
2025-10-03,543.22,545.91,542.09,543.88,3295925
2025-10-06,538.72,540.53,536.09,537.8,4633438
2025-10-07,536.97,537.52,536.19,536.27,2852314
2025-10-08,539.15,540.19,536.06,538.59,2713334
2025-10-09,541.42,543.54,541.16,542.19,3078609
2025-10-10,553.07,555.92,551.02,553.96,3868118
2025-10-13,544.23,546.86,540.7,542.75,3396667
2025-10-14,527.2,527.62,525.61,525.77,1809196
2025-10-15,522.29,524.48,517.97,520.77,2270516
2025-10-16,524.45,526.19,522.28,525.66,1219906
2025-10-17,534.97,537.28,532.47,533.97,4414991
2025-10-20,530.78,532.43,527.93,529.51,4565635
2025-10-21,536.84,538.87,536.02,536.45,1581170
2025-10-22,533.25,536.42,531.34,534.67,894328
2025-10-23,528.43,531.55,525.49,527.73,2938860
2025-10-24,530.71,531.88,528.53,530.11,3119593
2025-10-27,526.64,526.83,523.83,526.02,850787
2025-10-28,518.33,521.02,517.25,518.87,2999369
2025-10-29,530.22,531.17,528.47,530.89,3008726
2025-10-30,526.82,528.52,524.33,527.04,2807691
2025-10-31,522.53,525.37,522.3,522.98,1756035
2025-11-03,524.37,526.38,522.69,524.76,4824146
2025-11-04,515.92,518.29,515.0,516.02,3488056
2025-11-05,528.27,532.05,527.95,529.37,2847527
2025-11-06,524.13,528.03,523.61,525.54,4910167
2025-11-07,536.67,539.38,533.51,535.46,3605347
2025-11-10,539.83,541.42,537.62,539.04,1262537
2025-11-11,536.57,538.23,536.02,536.33,3971054
2025-11-12,542.43,544.57,538.12,541.26,4396907
2025-11-13,547.92,550.54,546.47,546.83,4969560
2025-11-14,554.82,555.5,553.3,553.46,3997413
2025-11-17,558.33,558.58,554.34,556.67,1743695
2025-11-18,554.64,556.26,554.16,555.0,2574406
2025-11-19,556.19,558.09,551.76,554.62,4800693
2025-11-20,555.99,557.94,555.16,555.6,3236505
2025-11-21,546.59,550.25,546.06,547.86,4971185
2025-11-24,551.23,552.95,547.92,550.88,2220156
2025-11-25,555.53,559.48,554.28,557.2,4101168
2025-11-26,557.78,559.04,556.49,557.0,4930510
2025-11-27,567.3,568.23,563.07,566.3,4918072
2025-11-28,557.23,560.85,555.93,557.76,4532963
2025-12-01,572.82,574.79,569.56,571.21,1704006
2025-12-02,573.81,574.04,573.3,573.89,2730318
2025-12-03,570.67,572.93,569.9,571.37,1434710
2025-12-04,558.62,560.14,557.64,560.12,1584923
2025-12-05,566.66,567.12,566.22,566.65,2587249
2025-12-08,571.17,571.86,568.25,570.8,1468889
2025-12-09,574.84,576.96,571.85,576.43,2048235
2025-12-10,575.06,577.12,571.95,574.75,4811724
2025-12-11,580.39,580.53,578.53,579.28,1908573
2025-12-12,576.91,577.55,574.25,575.57,2062770
2025-12-15,574.57,576.18,570.58,573.9,2626337
2025-12-16,580.33,581.24,579.01,580.25,1430250
2025-12-17,577.53,577.54,572.77,576.04,4043201
2025-12-18,563.87,566.87,563.6,564.15,1349531
2025-12-19,572.57,575.96,571.36,572.06,2837358
2025-12-22,572.58,574.75,570.04,572.79,4232983
2025-12-23,564.96,565.74,560.85,563.75,4055793
2025-12-24,567.53,567.58,562.88,565.88,1777338
2025-12-25,570.96,574.23,569.79,571.74,946824
2025-12-26,564.66,565.46,563.43,564.65,3654635
2025-12-29,590.64,593.28,586.94,589.06,2923059
2025-12-30,597.69,601.66,594.81,598.87,1567371
2025-12-31,598.86,600.16,596.36,598.84,1895308
2026-01-01,592.49,594.14,590.48,591.18,3460235
2026-01-02,599.5,601.94,596.62,598.93,3233376
2026-01-05,592.26,595.61,591.2,593.05,2064366
2026-01-06,595.52,598.45,594.32,597.16,2337351
2026-01-07,609.23,611.87,605.81,607.61,2943037
2026-01-08,622.06,622.32,619.63,621.15,2025478
2026-01-09,619.44,621.9,616.98,617.65,4866690
2026-01-12,615.27,617.24,610.25,613.44,4914260
2026-01-13,605.4,609.07,605.37,606.75,4274765
2026-01-14,613.87,614.26,612.26,612.51,2892764
2026-01-15,623.53,627.23,621.1,623.96,1655593
2026-01-16,628.33,632.48,626.26,629.04,2267895
2026-01-19,629.23,630.75,625.98,627.56,3960283
2026-01-20,631.65,633.58,626.65,630.06,2238057
2026-01-21,637.98,640.31,637.9,638.0,2476225
2026-01-22,633.67,638.09,631.81,634.76,3786329
2026-01-23,641.67,643.88,638.41,643.25,1874938
2026-01-26,635.21,639.01,632.31,634.8,3878686
2026-01-27,641.3,642.8,638.96,639.81,1139771
2026-01-28,637.79,640.65,634.79,638.32,4426289
2026-01-29,635.49,639.04,632.93,636.91,2448447
2026-01-30,623.99,625.59,620.25,622.75,3037803
2026-02-02,632.55,634.32,629.75,630.79,4097899
2026-02-03,629.75,632.38,627.35,629.02,2414963
2026-02-04,620.74,625.23,617.87,622.45,903155
2026-02-05,615.85,617.09,614.28,616.65,3085137
2026-02-06,623.16,626.0,619.11,622.76,4988034
2026-02-09,621.84,625.0,617.32,620.04,2502502
2026-02-10,626.06,629.2,622.09,625.56,877943
2026-02-11,626.02,628.48,621.64,624.64,933661
2026-02-12,642.81,645.32,641.16,643.04,4258536
2026-02-13,638.92,641.2,636.5,638.83,2868478
2026-02-16,641.63,643.08,640.53,641.14,2373649
2026-02-17,643.21,643.45,638.26,642.06,3063215
2026-02-18,642.39,643.13,639.97,642.4,2908424
2026-02-19,636.68,639.59,634.88,637.72,4147497
2026-02-20,639.68,643.5,636.26,639.96,4364472
2026-02-23,654.31,657.29,652.88,655.52,4566295
2026-02-24,660.83,662.99,658.26,660.41,922141
2026-02-25,650.41,653.0,649.99,651.13,4599092
2026-02-26,658.29,659.9,656.01,658.66,4065260
2026-02-27,655.04,658.26,651.1,653.86,3187207
2026-03-02,660.64,660.95,657.42,660.71,2023412
2026-03-03,649.11,649.92,647.28,648.15,1101774
2026-03-04,659.11,659.85,658.81,659.47,4742569
2026-03-05,651.04,651.8,650.17,651.66,3325602
2026-03-06,650.03,651.45,647.78,648.77,3468414
2026-03-09,650.68,653.97,648.29,651.82,2470387
2026-03-10,648.84,651.83,646.66,647.99,1344267
2026-03-11,656.08,657.5,651.56,655.42,2014127
2026-03-12,673.39,674.44,668.82,672.73,2822442
2026-03-13,666.56,668.58,662.87,666.03,4035675
2026-03-16,675.2,679.78,674.1,676.59,2506179
2026-03-17,671.89,675.41,671.77,672.76,2450594
2026-03-18,678.0,682.07,677.28,679.98,3310861
2026-03-19,671.65,675.62,670.18,673.67,2961306
2026-03-20,677.52,681.79,673.95,679.49,827197
2026-03-23,682.73,684.06,678.82,683.13,2972213
2026-03-24,686.48,688.35,682.95,684.98,2650937
2026-03-25,685.02,688.98,681.73,684.57,1508205
2026-03-26,677.23,679.63,674.06,675.92,2874273
2026-03-27,672.77,676.41,671.13,674.09,2283496
2026-03-30,674.12,677.88,673.81,675.2,4932157
2026-03-31,680.16,681.66,675.47,678.25,3030192
2026-04-01,685.14,687.07,684.32,686.71,1662439
2026-04-02,697.77,698.82,693.4,696.18,3023194
2026-04-03,704.93,707.22,701.33,706.67,4977932
2026-04-06,696.47,697.54,691.56,694.89,4845258
2026-04-07,677.14,681.2,677.11,678.59,2445437
2026-04-08,676.2,678.97,671.82,674.81,4541371
2026-04-09,692.8,694.33,689.81,691.93,1564138
2026-04-10,700.78,703.31,698.64,699.72,1555630
2026-04-13,697.34,701.07,692.87,695.77,2378732
2026-04-14,704.13,707.78,703.87,705.41,2182307
2026-04-15,708.36,712.56,707.21,707.53,805438
2026-04-16,706.47,710.68,703.73,706.91,984613
2026-04-17,702.99,704.51,701.45,701.6,3034205
2026-04-20,699.76,703.59,696.42,699.84,2645216
2026-04-21,698.73,703.48,694.64,700.0,1069107
2026-04-22,695.29,698.35,692.85,694.86,3660569
2026-04-23,698.48,702.2,695.29,698.53,3601147
2026-04-24,691.91,693.71,690.43,692.2,4943041
2026-04-27,690.96,695.08,690.05,692.75,3995723
2026-04-28,683.06,683.23,681.98,683.23,3658767
2026-04-29,693.63,694.18,688.84,691.97,3003400
2026-04-30,694.37,698.39,693.13,695.39,1085438
2026-05-01,695.49,697.35,692.77,694.89,1953972
2026-05-04,703.24,706.34,701.75,704.8,4038013
2026-05-05,708.62,709.25,703.73,707.11,3528443
2026-05-06,712.36,714.77,710.27,713.19,2384531
2026-05-07,707.67,710.44,702.97,705.92,1580653
2026-05-08,716.54,722.53,714.63,718.65,815713
2026-05-11,697.46,702.47,696.88,698.99,3195724
2026-05-12,681.54,684.26,677.83,682.15,1976434
2026-05-13,677.52,681.11,675.96,678.25,3605641
2026-05-14,679.33,679.71,675.22,678.98,1190474
2026-05-15,682.51,684.62,680.53,684.19,3417259
2026-05-18,694.37,700.31,693.65,696.34,1213625
2026-05-19,696.83,696.92,695.15,696.49,3139371
2026-05-20,699.45,702.22,696.02,698.45,4907692
2026-05-21,707.96,709.88,705.95,707.64,4443366
2026-05-22,704.61,708.22,702.54,702.92,3222765
2026-05-25,714.04,714.5,710.33,714.11,3568730
2026-05-26,715.21,718.83,714.0,714.48,3377875
2026-05-27,726.2,729.24,725.52,725.67,1691480
2026-05-28,721.72,722.34,721.07,722.23,4044937
2026-05-29,727.06,730.53,724.37,725.5,3471163
2026-06-01,730.2,732.7,727.87,728.54,1125524
2026-06-02,719.32,724.23,717.42,720.66,2877322
2026-06-03,726.85,731.38,725.25,728.52,1861419
2026-06-04,741.65,745.5,738.47,740.93,3320320
2026-06-05,750.57,750.99,747.06,749.88,1401879
2026-06-08,749.07,751.62,746.44,747.64,4960562
2026-06-09,739.78,744.34,736.98,739.91,2330732
2026-06-10,723.22,726.81,719.69,722.91,4494722
2026-06-11,718.68,719.78,716.99,719.28,1023590
2026-06-12,718.96,721.52,717.38,717.52,3995536
2026-06-15,708.52,713.31,706.61,710.41,4809667
2026-06-16,714.73,717.09,711.37,712.97,4463508
2026-06-17,710.08,712.5,709.74,711.6,3373209
2026-06-18,702.78,703.42,699.71,702.04,4376099
2026-06-19,691.77,696.44,690.93,692.78,2036819
2026-06-22,692.78,693.34,691.71,691.88,3590125
2026-06-23,671.7,676.78,670.2,673.7,1185208
2026-06-24,682.25,686.14,680.27,684.11,2629292
2026-06-25,702.11,706.22,699.36,700.48,4802988
2026-06-26,700.16,702.72,698.54,702.17,4346348
2026-06-29,704.15,707.97,703.34,704.73,2501345
2026-06-30,688.87,689.99,687.01,688.42,4820864
2026-07-01,702.55,705.36,697.69,701.87,4007617
2026-07-02,699.48,700.88,697.67,698.65,1488699
2026-07-03,706.94,710.89,705.67,707.58,1727888
2026-07-06,688.91,690.59,683.35,687.18,3420106
2026-07-07,678.32,680.21,675.78,676.49,2084773
2026-07-08,661.16,664.64,658.54,661.55,2242584
2026-07-09,646.9,648.94,642.47,645.75,2625491
2026-07-10,636.2,639.95,632.53,637.62,4169623
2026-07-13,650.8,652.81,645.68,648.97,3359838
2026-07-14,648.51,651.25,648.14,649.04,2595772
2026-07-15,672.01,673.08,667.11,670.3,3790325
2026-07-16,686.62,688.28,684.79,686.35,1269220
2026-07-17,682.64,687.49,679.79,683.83,3004186
2026-07-20,700.15,700.35,697.05,698.69,3824365
2026-07-21,700.9,702.64,699.67,700.81,4384683
2026-07-22,698.56,701.45,695.34,699.09,1637545
