date,open,high,low,close,volume
2025-10-13,672.97,676.94,672.93,674.58,5930413
2025-10-14,673.84,677.64,670.96,675.64,6793660
2025-10-15,674.72,676.58,673.22,676.57,5765638
2025-10-16,675.17,678.67,673.48,676.42,6968564
2025-10-17,686.14,689.19,681.34,684.12,4456143
2025-10-20,685.44,686.94,682.03,683.77,5607842
2025-10-21,697.67,698.84,693.36,697.26,8965303
2025-10-22,689.23,691.24,687.77,689.83,3199020
2025-10-23,685.68,688.32,681.72,684.72,3608692
2025-10-24,697.92,698.88,695.31,696.33,4322492
2025-10-27,700.71,701.61,698.31,699.73,4213014
2025-10-28,703.77,706.14,699.65,704.56,3781266
2025-10-29,698.07,701.09,697.92,699.14,4190029
2025-10-30,710.7,711.05,705.67,708.68,4142641
2025-10-31,720.66,721.51,715.15,719.06,8504444
2025-11-03,720.05,722.67,717.37,720.68,8729715
2025-11-04,719.53,720.99,715.28,718.37,6306959
2025-11-05,709.65,711.9,708.17,710.51,4630526
2025-11-06,711.87,714.84,707.83,712.85,4484534
2025-11-07,708.96,714.58,708.93,711.06,5276883
2025-11-10,704.42,706.45,700.67,706.16,7428789
2025-11-11,721.63,722.94,719.03,720.63,4265640
2025-11-12,736.65,740.39,733.22,735.0,6136448
2025-11-13,742.13,746.28,739.06,739.96,5019752
2025-11-14,733.78,739.82,733.26,735.99,6173495
2025-11-17,736.98,739.37,732.6,736.69,8305711
2025-11-18,729.82,732.3,726.27,731.05,5026555
2025-11-19,725.37,726.52,722.15,723.35,8995298
2025-11-20,731.5,733.87,731.41,732.73,3034056
2025-11-21,737.71,740.14,735.48,739.18,7091558
2025-11-24,732.95,734.8,730.9,733.05,5682465
2025-11-25,750.95,753.02,748.25,748.72,5180656
2025-11-26,747.02,751.15,744.81,747.56,6770342
2025-11-27,729.76,731.07,726.49,730.49,6652222
2025-11-28,739.91,741.55,734.63,738.04,3407850
2025-12-01,744.31,744.35,742.36,743.72,4522986
2025-12-02,750.02,755.8,748.95,751.31,8356038
2025-12-03,753.97,758.15,749.95,755.77,6013688
2025-12-04,758.7,763.81,754.61,759.66,3810410
2025-12-05,768.0,773.35,764.38,769.83,8464759
2025-12-08,777.22,778.83,776.72,778.59,3413793
2025-12-09,776.08,779.13,773.53,775.11,5408332
2025-12-10,775.6,778.23,775.5,776.93,3924761
2025-12-11,764.4,767.64,761.61,765.31,8661583
2025-12-12,780.37,783.42,778.5,779.29,8663959
2025-12-15,784.16,789.81,781.59,786.47,3895628
2025-12-16,782.18,786.67,778.6,781.71,5926052
2025-12-17,778.73,784.27,775.58,779.87,3772073
2025-12-18,776.41,780.18,774.63,778.54,4436776
2025-12-19,786.14,788.25,785.26,787.75,6970269
2025-12-22,781.4,785.27,778.1,783.73,8833941
2025-12-23,781.84,783.38,778.5,783.35,3417183
2025-12-24,801.62,801.8,799.94,800.28,3961191
2025-12-25,789.73,794.32,787.45,790.14,7302384
2025-12-26,788.41,790.39,785.74,786.14,8424414
2025-12-29,779.34,781.21,775.81,780.05,8460383
2025-12-30,779.9,782.04,776.72,781.53,3560310
2025-12-31,760.06,761.11,756.17,760.02,6879997
2026-01-01,753.29,756.54,748.04,752.2,7027740
2026-01-02,761.67,764.79,756.28,760.04,4026708
2026-01-05,746.89,749.65,745.27,747.56,5332641
2026-01-06,756.27,758.65,752.62,757.78,5912835
2026-01-07,753.47,755.29,748.98,752.73,8998675
2026-01-08,737.59,743.55,735.31,739.23,8264111
2026-01-09,743.1,747.47,741.99,743.55,5293959
2026-01-12,736.01,740.42,734.87,736.95,5797323
2026-01-13,735.66,739.22,732.49,735.86,6651292
2026-01-14,738.17,742.78,735.91,738.78,8413590
2026-01-15,729.63,732.31,728.26,729.49,8675324
2026-01-16,717.36,719.76,716.56,718.21,4117787
2026-01-19,722.44,726.26,721.38,723.21,6301076
2026-01-20,719.71,724.06,719.55,720.85,8736231
2026-01-21,715.44,719.14,712.16,716.74,8295806
2026-01-22,711.31,715.53,707.87,712.65,8896116
2026-01-23,711.5,713.85,710.43,713.27,6707560
2026-01-26,729.75,732.76,728.42,728.85,3581297
2026-01-27,739.9,743.17,734.37,738.64,3930251
2026-01-28,736.7,738.48,734.37,737.8,4520614
2026-01-29,744.15,748.37,743.28,743.85,7280157
2026-01-30,743.37,748.46,742.13,744.36,6039060
2026-02-02,746.97,747.4,742.62,746.43,8510042
2026-02-03,752.29,757.94,751.88,753.63,6681977
2026-02-04,751.12,754.02,750.99,751.76,8498432
2026-02-05,760.14,765.01,755.98,761.97,8111584
2026-02-06,769.7,773.66,766.36,768.67,7219763
2026-02-09,780.76,783.55,777.67,779.21,4314653
2026-02-10,773.13,774.35,770.02,773.22,7952882
2026-02-11,771.39,774.8,768.96,769.32,5088249
2026-02-12,755.34,757.62,752.9,754.8,8257819
2026-02-13,753.32,757.98,751.05,755.38,6175649
2026-02-16,760.34,762.52,756.12,761.12,6579188
2026-02-17,759.17,762.8,757.26,757.33,4564906
2026-02-18,762.77,764.52,761.26,761.55,3820979
2026-02-19,771.98,775.02,769.43,771.01,6229299
2026-02-20,771.18,775.27,770.51,772.34,8572565
2026-02-23,774.47,777.06,772.52,773.98,5225945
2026-02-24,774.02,774.33,772.34,774.31,6516256
2026-02-25,772.48,775.42,769.77,774.34,6931808
2026-02-26,786.44,790.29,783.24,784.95,5114415
2026-02-27,776.4,782.94,773.2,778.35,7977713
2026-03-02,786.84,787.9,782.09,784.99,3845943
2026-03-03,787.51,791.47,784.79,785.43,3870892
2026-03-04,792.94,793.16,789.18,792.15,8799742
2026-03-05,799.91,803.3,796.51,799.82,3851524
2026-03-06,808.44,813.67,804.99,809.62,4506107
2026-03-09,809.7,812.09,802.84,807.54,8716917
2026-03-10,809.0,813.45,806.03,809.23,7437254
2026-03-11,811.54,814.87,806.26,809.34,6080334
2026-03-12,833.2,833.29,830.39,832.83,3639496
2026-03-13,848.23,849.42,844.31,847.05,7123190
2026-03-16,832.58,836.56,830.61,833.57,3028289
2026-03-17,845.82,851.6,845.19,847.0,7124817
2026-03-18,846.32,850.96,843.48,845.73,3652813
2026-03-19,846.19,847.74,843.63,844.09,8085061
2026-03-20,855.06,860.09,851.96,852.92,3826903
2026-03-23,845.95,850.27,841.36,845.31,6840544
2026-03-24,845.22,845.56,841.19,844.75,8611786
2026-03-25,848.05,852.03,843.19,850.09,4408329
2026-03-26,856.41,858.13,854.25,856.65,5200235
2026-03-27,856.85,857.94,854.17,857.9,7752261
2026-03-30,854.67,860.34,854.56,855.62,5984587
2026-03-31,846.19,848.78,841.33,843.69,4563805
2026-04-01,855.38,859.81,853.96,856.31,6130394
2026-04-02,865.16,865.75,862.81,865.33,4679686
2026-04-03,881.2,886.5,878.25,882.04,3688876
2026-04-06,901.13,906.3,897.21,899.45,7048906
2026-04-07,880.26,881.57,876.42,880.93,6682298
2026-04-08,906.98,910.98,901.92,905.1,6335368
2026-04-09,905.75,910.57,901.7,906.41,4838263
2026-04-10,895.54,898.05,891.95,896.07,3049124
2026-04-13,882.22,884.09,877.94,883.9,3105299
2026-04-14,865.93,869.09,859.87,863.66,6761767
2026-04-15,862.14,864.45,860.02,860.35,8272142
2026-04-16,865.91,867.5,860.63,864.49,8101374
2026-04-17,882.68,884.73,882.27,883.59,5392897
2026-04-20,891.84,893.95,887.32,890.53,5893281
2026-04-21,892.34,893.5,887.09,892.91,4595808
2026-04-22,885.83,890.36,883.82,884.85,6556682
2026-04-23,877.8,878.15,875.13,877.94,6642100
2026-04-24,894.36,897.69,890.33,892.25,4357788
2026-04-27,897.79,902.34,891.69,895.42,8137152
2026-04-28,897.23,903.11,894.23,898.38,7409007
2026-04-29,912.09,913.29,909.48,910.61,7197704
2026-04-30,928.52,930.17,925.75,929.75,5449264
2026-05-01,936.59,941.78,935.51,936.54,4576488
2026-05-04,946.88,948.97,944.21,946.81,7406493
2026-05-05,927.4,928.82,920.74,926.15,6459733
2026-05-06,920.39,924.05,918.07,919.54,4256990
2026-05-07,920.08,920.58,913.54,918.48,7945832
2026-05-08,924.72,927.63,919.93,924.06,7001709
2026-05-11,927.27,929.09,923.29,925.92,6557468
2026-05-12,941.54,944.14,935.69,939.61,6404630
2026-05-13,935.69,939.33,934.94,936.86,4328395
2026-05-14,928.41,928.87,925.82,927.58,6471246
2026-05-15,912.36,919.42,911.36,914.39,6470156
2026-05-18,915.97,917.76,912.7,916.62,3469878
2026-05-19,924.89,924.95,921.34,924.71,8496024
2026-05-20,920.33,922.16,914.53,919.19,8270274
2026-05-21,914.72,918.37,913.42,917.13,3485157
2026-05-22,908.91,911.79,904.07,907.7,8009299
2026-05-25,922.98,925.56,918.32,925.03,7474485
2026-05-26,924.78,925.64,921.38,923.47,5995742
2026-05-27,915.15,917.89,912.35,912.9,8552981
2026-05-28,942.15,945.13,936.04,941.15,6035179
2026-05-29,927.62,932.64,927.41,929.92,3454746
2026-06-01,937.15,939.34,937.06,937.35,4486391
2026-06-02,944.14,949.77,943.76,946.08,7930693
2026-06-03,941.54,945.93,940.68,944.16,6521883
2026-06-04,932.84,938.12,929.04,935.37,4392816
2026-06-05,926.71,928.83,924.29,927.72,4386646
2026-06-08,926.9,932.04,921.4,927.61,5270268
2026-06-09,931.65,935.99,927.08,932.52,7752351
2026-06-10,916.8,920.64,911.7,918.07,6913571
2026-06-11,938.4,942.67,934.95,938.02,6764503
2026-06-12,934.65,940.14,931.69,932.06,4191974
2026-06-15,919.34,922.48,919.34,922.02,7147779
2026-06-16,939.44,944.11,937.99,939.26,5672161
2026-06-17,935.03,941.26,933.91,937.37,7157020
2026-06-18,934.88,937.63,933.09,933.14,5107817
2026-06-19,932.05,934.44,931.14,933.55,4685397
2026-06-22,933.25,937.92,932.5,933.43,4754807
2026-06-23,944.06,945.39,941.2,942.42,3030646
2026-06-24,976.68,977.67,976.45,976.8,3638206
2026-06-25,972.79,976.79,971.07,971.86,6014195
2026-06-26,979.95,985.69,975.43,980.38,3035288
2026-06-29,966.98,972.09,962.47,967.21,7022466
2026-06-30,989.51,992.97,986.63,988.8,7108244
2026-07-01,988.69,988.83,985.33,986.33,7729684
2026-07-02,1001.43,1005.74,996.68,1000.4,5366798
2026-07-03,1009.57,1015.13,1002.2,1006.96,3769823
2026-07-06,1004.57,1009.11,1003.34,1006.8,8903292
2026-07-07,1010.05,1010.45,1007.44,1008.59,4825579
2026-07-08,994.85,1001.4,993.52,996.64,7828705
2026-07-09,991.24,992.71,984.77,990.48,8797338
2026-07-10,1000.42,1001.99,997.0,997.91,3224296
2026-07-13,998.28,1001.49,998.27,999.24,3120151
2026-07-14,991.5,993.66,984.61,988.98,8152452
2026-07-15,994.97,1000.75,992.97,995.17,5065860
2026-07-16,994.61,1001.32,989.28,996.66,5248692
2026-07-17,988.02,991.37,986.12,990.87,4934104
2026-07-20,997.54,999.42,992.8,998.49,7949397
2026-07-21,998.03,1003.01,995.67,998.91,4584786
2026-07-22,987.7,988.06,984.35,985.85,8300952
