date,open,high,low,close,volume
2025-03-05,672.45,675.95,671.68,673.37,8171885
2025-03-06,673.56,675.38,670.71,672.57,4888647
2025-03-07,673.96,674.68,670.82,673.45,6351175
2025-03-10,669.94,672.99,667.3,671.36,4530727
2025-03-11,675.21,678.85,671.92,674.47,3459091
2025-03-12,674.03,677.04,670.42,675.76,8558726
2025-03-13,677.52,680.18,671.93,675.7,7554665
2025-03-14,675.17,678.21,674.92,676.21,3008659
2025-03-17,688.53,692.07,685.81,687.3,6413543
2025-03-18,674.92,677.89,672.08,673.37,8630752
2025-03-19,676.98,679.73,674.57,676.74,8455319
2025-03-20,681.58,684.97,679.74,679.83,7470953
2025-03-21,664.2,667.16,663.42,666.12,3702044
2025-03-24,674.33,677.49,672.8,676.09,3204900
2025-03-25,678.45,681.18,676.15,678.1,3331745
2025-03-26,684.97,686.1,683.64,684.57,7075178
2025-03-27,688.94,691.48,687.99,688.45,4812837
2025-03-28,693.82,697.37,689.51,692.3,5023985
2025-03-31,692.7,692.9,690.29,691.67,7981440
2025-04-01,680.05,682.05,676.52,679.93,6390776
2025-04-02,680.67,681.42,677.68,681.31,7302442
2025-04-03,678.08,680.03,675.65,679.1,5544734
2025-04-04,678.94,679.73,674.82,677.42,8076757
2025-04-07,690.03,690.98,688.0,689.15,8753644
2025-04-08,685.78,688.35,682.47,685.38,5001456
2025-04-09,679.22,683.25,676.57,680.43,6627359
2025-04-10,679.79,684.4,678.67,681.4,6117097
2025-04-11,693.83,695.5,689.98,693.4,8252300
2025-04-14,694.44,695.62,691.45,693.07,4962597
2025-04-15,693.98,694.88,693.13,693.47,6662652
2025-04-16,680.9,684.37,678.16,682.93,6725197
2025-04-17,685.98,688.25,682.46,685.17,5771844
2025-04-18,678.63,681.83,673.58,677.63,8052036
2025-04-21,685.75,687.77,681.92,687.41,8226084
2025-04-22,691.48,692.69,685.75,689.57,6888752
2025-04-23,686.81,687.84,686.29,686.81,5324483
2025-04-24,675.09,677.49,673.99,675.38,4748195
2025-04-25,681.73,683.2,676.95,680.24,4890137
2025-04-28,677.0,677.45,673.05,675.96,3095289
2025-04-29,682.03,684.9,679.6,682.01,6651755
2025-04-30,678.65,683.23,678.64,680.35,4807176
2025-05-01,674.33,678.87,670.93,676.12,5058102
2025-05-02,676.03,678.53,673.13,677.93,8321670
2025-05-05,687.33,690.11,686.56,688.13,6755779
2025-05-06,689.67,690.75,685.75,689.28,7398919
2025-05-07,688.77,690.7,684.26,686.78,5535617
2025-05-08,685.0,685.21,681.16,684.51,4235555
2025-05-09,677.34,680.74,674.45,679.07,5344518
2025-05-12,675.81,676.35,674.38,674.65,4829639
2025-05-13,668.86,672.09,665.75,668.7,8452849
2025-05-14,669.23,671.62,664.56,668.06,7743794
2025-05-15,663.31,663.79,661.46,661.75,8316405
2025-05-16,676.72,679.25,673.78,674.99,6562701
2025-05-19,683.57,685.27,678.94,682.49,5034699
2025-05-20,697.37,698.87,693.58,695.39,5127310
2025-05-21,691.26,695.24,687.97,691.75,8950251
2025-05-22,678.88,682.66,677.61,679.16,6682496
2025-05-23,680.37,681.15,678.86,679.52,5571897
2025-05-26,680.99,684.69,680.06,682.43,3743420
2025-05-27,677.74,679.3,676.5,678.75,4468561
2025-05-28,673.64,675.76,671.03,674.04,4301129
2025-05-29,671.82,673.69,669.66,672.74,5907801
2025-05-30,668.38,673.79,667.39,670.35,4490650
2025-06-02,669.88,672.59,667.57,668.28,8594767
2025-06-03,664.59,669.57,664.28,665.85,7786087
2025-06-04,665.61,668.98,661.92,667.58,5877584
2025-06-05,670.93,676.05,667.18,672.64,6440298
2025-06-06,680.96,683.25,677.91,680.18,8286787
2025-06-09,679.13,682.87,674.5,677.31,4800926
2025-06-10,674.29,676.8,671.88,674.19,4729749
2025-06-11,669.89,673.64,667.53,668.35,5404570
2025-06-12,672.85,675.28,670.59,674.75,7299750
2025-06-13,667.06,669.98,663.23,665.93,8166137
2025-06-16,659.51,661.44,657.76,657.89,7720277
2025-06-17,665.08,670.05,663.51,666.66,5454238
2025-06-18,655.95,657.13,651.84,655.04,8804504
2025-06-19,657.28,658.72,656.86,658.38,4584650
2025-06-20,665.41,669.21,664.66,664.98,5146987
2025-06-23,672.28,677.49,670.67,673.69,5361852
2025-06-24,669.28,670.19,665.03,668.75,8655815
2025-06-25,662.38,664.2,658.94,660.74,6615863
2025-06-26,652.16,655.5,649.95,651.85,7948432
2025-06-27,648.56,651.91,645.38,646.87,7130845
2025-06-30,645.8,648.06,643.8,644.7,4926736
2025-07-01,639.41,639.6,633.77,637.59,8467027
2025-07-02,640.73,642.38,635.92,638.89,7336379
2025-07-03,632.47,632.82,628.52,631.42,7511452
2025-07-04,635.74,638.34,631.81,634.85,7646705
2025-07-07,626.81,628.39,624.05,627.46,3813573
2025-07-08,635.97,639.77,634.18,636.86,8834599
2025-07-09,629.88,634.89,629.05,631.59,7887054
2025-07-10,622.18,625.82,621.36,623.98,5272694
2025-07-11,613.41,617.36,611.33,613.94,6581261
2025-07-14,617.55,619.35,612.15,615.81,7519458
2025-07-15,619.23,620.78,619.19,619.28,7476010
2025-07-16,619.38,621.9,615.96,620.78,5609394
2025-07-17,622.16,626.84,620.48,623.95,6919143
2025-07-18,635.6,638.17,630.99,634.06,4914034
2025-07-21,632.26,637.19,631.34,633.41,3871534
2025-07-22,636.01,639.09,632.05,634.54,5191908
2025-07-23,640.6,643.44,637.18,638.91,3247434
2025-07-24,645.13,647.95,642.43,646.59,6561834
2025-07-25,645.41,648.92,643.6,646.68,6394703
2025-07-28,644.33,645.76,641.95,644.56,5558444
2025-07-29,642.01,645.52,639.27,642.48,7632257
2025-07-30,647.92,652.11,647.87,648.86,7901168
2025-07-31,641.75,643.95,637.35,640.83,7442297
2025-08-01,645.23,645.66,642.1,643.58,4648914
2025-08-04,641.82,645.4,640.23,643.47,3441409
2025-08-05,646.27,648.91,643.6,644.7,8578138
2025-08-06,639.62,644.03,636.9,641.17,5021136
2025-08-07,646.23,649.18,645.43,646.84,8679103
2025-08-08,642.67,646.93,641.49,644.08,5055534
2025-08-11,635.86,638.52,633.25,637.52,3001762
2025-08-12,635.35,638.03,630.65,633.68,7622173
2025-08-13,641.14,642.24,638.42,640.14,4950398
2025-08-14,647.83,650.53,645.69,646.6,4552533
2025-08-15,634.86,637.33,632.09,635.03,5799749
2025-08-18,644.06,644.88,641.25,643.8,3961734
2025-08-19,646.52,646.6,643.4,646.24,8520197
2025-08-20,647.8,651.36,644.82,645.95,8798470
2025-08-21,642.06,643.48,637.11,640.25,6635691
2025-08-22,642.64,643.46,639.61,642.74,7038100
2025-08-25,643.13,643.79,641.59,641.7,6576901
2025-08-26,648.19,651.33,647.0,647.43,7967650
2025-08-27,644.82,648.37,641.27,646.55,5526136
2025-08-28,637.64,638.23,636.77,636.99,3684074
2025-08-29,638.17,639.75,635.65,636.93,3571006
2025-09-01,623.66,628.27,621.41,625.53,4895598
2025-09-02,627.04,628.89,625.46,627.6,4878858
2025-09-03,634.08,635.0,630.84,633.31,8896511
2025-09-04,627.86,629.5,626.29,626.35,7976730
2025-09-05,627.52,630.96,625.04,625.87,3501230
2025-09-08,620.89,624.39,617.85,621.92,4136993
2025-09-09,631.64,631.66,628.81,630.12,5933766
2025-09-10,629.32,630.53,627.55,627.79,4780400
2025-09-11,617.57,621.15,615.8,617.14,3685442
2025-09-12,619.61,622.67,616.34,621.37,8011158
2025-09-15,616.79,618.94,613.37,617.69,6806720
2025-09-16,614.01,616.94,613.31,615.56,5927389
2025-09-17,624.93,627.08,619.92,623.66,3077371
2025-09-18,629.89,632.53,627.24,628.56,3063123
2025-09-19,626.69,631.46,625.43,628.13,6479910
2025-09-22,628.33,628.58,624.76,627.21,4045504
2025-09-23,623.1,624.24,621.13,623.6,4788393
2025-09-24,618.19,620.92,614.81,619.18,3730660
2025-09-25,615.42,617.77,613.6,617.05,3439710
2025-09-26,608.9,610.84,605.75,610.26,5243229
2025-09-29,611.13,611.57,606.97,610.15,3071385
2025-09-30,600.98,605.41,600.92,602.15,6128884
2025-10-01,607.67,610.36,604.95,609.34,5202725
2025-10-02,612.95,618.12,612.32,614.58,3957234
2025-10-03,618.3,618.98,617.89,617.9,4393892
2025-10-06,617.84,619.69,615.1,618.09,3747008
2025-10-07,607.5,611.15,606.52,608.4,4319337
2025-10-08,603.68,605.98,599.83,601.96,5033773
2025-10-09,601.42,604.84,600.2,602.93,5776701
2025-10-10,599.25,602.24,596.57,600.68,3139244
2025-10-13,602.69,603.35,601.96,602.81,6731882
2025-10-14,603.31,604.6,600.81,601.74,7537237
2025-10-15,600.08,603.49,599.25,601.74,6756359
2025-10-16,609.34,612.25,605.83,610.33,5707323
2025-10-17,618.13,621.47,616.68,618.28,6018129
2025-10-20,625.83,628.21,625.0,625.03,4309842
2025-10-21,624.84,627.9,622.96,623.18,3262164
2025-10-22,622.52,625.96,619.8,621.76,6251488
2025-10-23,618.2,618.96,616.77,617.28,7028808
2025-10-24,617.46,622.29,616.57,618.97,6387616
2025-10-27,627.98,629.08,626.33,628.55,4184253
2025-10-28,628.68,630.39,625.97,627.57,4642035
2025-10-29,623.18,624.06,620.77,623.99,4977000
2025-10-30,614.62,617.91,613.47,615.55,8765272
2025-10-31,617.14,619.58,614.3,616.63,4738473
2025-11-03,618.97,621.76,617.66,620.2,6842432
2025-11-04,618.05,618.45,616.52,618.14,5598973
2025-11-05,622.34,624.97,620.07,621.47,6731182
2025-11-06,619.92,621.35,617.8,619.94,5798464
2025-11-07,625.62,627.84,622.57,625.55,6283042
2025-11-10,630.7,632.5,630.12,630.8,5899710
2025-11-11,623.62,627.58,620.18,625.14,4893253
2025-11-12,626.77,630.39,624.19,625.37,3048792
2025-11-13,631.8,634.61,630.65,633.11,8962861
2025-11-14,632.4,633.32,630.39,632.03,7786421
2025-11-17,622.03,625.66,620.99,623.87,3373822
2025-11-18,624.4,626.51,621.33,624.75,4331567
2025-11-19,632.13,634.94,631.98,632.4,5725299
2025-11-20,631.81,632.29,629.0,632.29,7788815
2025-11-21,635.44,636.93,630.05,633.58,5484868
2025-11-24,648.09,651.35,644.66,648.98,5537988
2025-11-25,647.98,650.4,645.61,647.81,6010446
2025-11-26,645.15,649.86,643.67,646.56,5348246
2025-11-27,647.85,652.55,647.08,649.16,3727478
2025-11-28,649.91,653.55,647.12,650.52,4203490
2025-12-01,662.32,666.19,660.22,663.05,6237286
2025-12-02,665.33,666.79,661.62,665.12,3840516
2025-12-03,664.24,666.99,662.97,664.87,5754478
2025-12-04,659.42,661.91,658.27,660.44,4178270
2025-12-05,663.6,663.63,660.33,662.4,3922709
2025-12-08,658.37,662.77,655.46,659.56,3374981
2025-12-09,655.16,657.14,654.04,655.77,6372587
2025-12-10,659.78,662.88,654.3,658.13,6236818
2025-12-11,663.84,667.73,660.75,663.76,7073957
2025-12-12,663.5,667.27,659.95,661.83,8870096
2025-12-15,659.81,663.04,655.94,658.11,5757165
2025-12-16,655.73,656.94,655.22,656.03,4818716
2025-12-17,653.76,657.66,650.22,653.67,7423517
2025-12-18,649.27,652.54,648.99,649.81,5772868
2025-12-19,654.83,656.57,653.79,655.65,5208629
2025-12-22,658.59,660.07,656.2,657.78,7282416
2025-12-23,655.06,657.03,654.31,654.71,6877780
2025-12-24,666.33,667.58,664.48,667.54,4867980
2025-12-25,674.96,676.8,672.0,676.02,5895452
2025-12-26,672.83,674.86,671.31,674.78,6010410
2025-12-29,670.52,673.64,668.54,671.46,4858838
2025-12-30,666.66,670.42,662.68,667.51,5895236
2025-12-31,667.13,670.96,663.49,667.78,6470614
2026-01-01,665.21,665.78,660.96,663.59,4721388
2026-01-02,664.39,669.13,664.08,665.35,6654696
2026-01-05,657.3,659.72,653.63,655.99,6606694
2026-01-06,658.43,661.65,656.64,660.32,5473229
2026-01-07,652.29,656.33,650.1,653.38,7735797
2026-01-08,640.79,644.52,637.39,641.38,3321603
2026-01-09,638.32,641.66,633.26,636.93,8234627
2026-01-12,642.84,644.45,641.2,641.85,3176329
2026-01-13,640.79,644.37,639.33,641.8,7567448
2026-01-14,638.34,643.14,636.74,640.21,8872327
2026-01-15,643.05,645.31,640.74,642.8,3693027
2026-01-16,636.32,638.59,634.18,637.04,3321317
2026-01-19,636.63,636.75,634.53,635.91,8214118
2026-01-20,633.78,635.34,631.95,634.86,4116201
2026-01-21,632.55,636.66,629.3,634.11,4946566
2026-01-22,637.75,640.76,634.62,635.94,8947992
2026-01-23,634.73,638.52,630.73,633.9,7931948
2026-01-26,626.58,630.43,624.82,628.21,7189640
2026-01-27,620.99,622.82,619.52,620.03,5432621
2026-01-28,620.69,624.9,617.63,621.67,4722737
2026-01-29,619.27,621.34,616.23,618.9,7851487
2026-01-30,609.17,610.26,605.65,609.35,7857166
2026-02-02,604.51,605.68,599.48,602.79,4606367
2026-02-03,604.95,607.96,603.55,603.74,7976597
2026-02-04,610.11,611.99,608.44,609.68,7108906
2026-02-05,617.38,618.45,614.84,616.91,7830819
2026-02-06,619.53,621.41,617.69,619.69,8933671
2026-02-09,618.46,621.64,616.43,620.23,7847242
2026-02-10,624.08,627.29,621.09,625.51,3014858
2026-02-11,636.73,640.04,632.29,635.93,6896104
2026-02-12,627.34,631.83,626.94,629.1,4537266
2026-02-13,622.2,626.09,620.14,623.53,8271660
2026-02-16,615.75,617.73,614.05,614.18,3201948
2026-02-17,631.79,634.06,627.49,631.18,3221500
2026-02-18,636.85,639.55,633.81,637.54,3324354
2026-02-19,628.01,631.59,626.24,628.46,3306398
2026-02-20,631.6,635.09,629.71,629.72,5291322
2026-02-23,625.16,628.02,624.93,625.49,6922786
2026-02-24,625.73,628.59,624.74,626.88,6859484
2026-02-25,624.81,626.28,619.86,623.05,6259175
2026-02-26,624.32,624.77,620.92,623.81,5527677
2026-02-27,622.74,625.78,619.68,622.62,4628753
2026-03-02,626.53,628.86,624.26,627.25,8854661
2026-03-03,626.45,628.3,624.24,625.46,6091551
2026-03-04,632.74,634.15,630.49,631.54,4787418
2026-03-05,627.41,632.14,625.4,628.65,7123860
2026-03-06,631.24,635.78,630.22,632.19,6799914
2026-03-09,632.61,634.0,628.7,630.93,7587479
2026-03-10,620.22,623.12,619.32,621.19,4681652
2026-03-11,616.85,621.34,616.36,617.87,8445579
2026-03-12,615.66,618.27,610.91,614.22,4828380
2026-03-13,616.27,617.34,612.6,617.0,8374504
2026-03-16,620.76,622.51,619.62,620.62,5539585
2026-03-17,615.47,617.4,615.33,616.22,5033858
2026-03-18,617.14,617.78,613.27,615.49,5597847
2026-03-19,619.85,624.33,616.81,620.78,6932671
2026-03-20,612.25,614.31,610.63,613.73,6694359
2026-03-23,616.92,619.35,614.04,615.14,6073613
2026-03-24,607.79,610.27,607.29,608.44,6240876
2026-03-25,607.53,611.84,606.94,608.86,4818751
2026-03-26,611.44,612.7,608.52,610.12,3300477
2026-03-27,604.54,607.23,601.17,603.35,5259117
2026-03-30,604.39,606.9,603.67,606.13,5632161
2026-03-31,599.1,601.42,595.19,598.71,3657145
2026-04-01,603.24,607.87,601.03,604.49,7708657
2026-04-02,600.46,602.92,597.9,599.36,6684690
2026-04-03,595.09,596.59,594.37,595.13,7942414
2026-04-06,592.68,593.7,591.43,593.47,3396825
2026-04-07,589.66,592.21,587.38,590.16,4324725
2026-04-08,589.38,590.76,586.77,590.33,4461734
2026-04-09,587.69,591.97,584.71,588.79,8804905
2026-04-10,586.16,588.36,582.53,584.82,3039450
2026-04-13,588.24,590.13,586.17,586.84,7517306
2026-04-14,593.94,597.07,592.92,593.18,7525207
2026-04-15,586.14,588.16,582.89,585.25,4581948
2026-04-16,581.25,584.75,580.36,582.85,4362796
2026-04-17,583.59,586.4,583.24,584.26,8665868
2026-04-20,582.45,584.56,580.19,582.2,4445524
2026-04-21,587.41,588.64,584.4,587.85,4517463
2026-04-22,584.91,587.23,582.43,584.04,6949674
2026-04-23,578.91,580.2,577.54,578.48,8021061
2026-04-24,575.4,577.03,572.62,576.5,8527110
2026-04-27,578.53,579.91,574.57,577.44,8902167
2026-04-28,583.71,585.13,583.27,583.76,7418078
2026-04-29,577.98,580.78,576.41,577.86,5804794
2026-04-30,576.95,577.39,576.08,577.29,4429870
2026-05-01,578.14,580.02,574.76,578.43,5533173
2026-05-04,582.9,584.59,579.71,583.17,4437526
2026-05-05,583.33,583.89,581.48,582.03,6323176
2026-05-06,576.07,576.22,572.14,575.4,7074202
2026-05-07,575.02,577.76,572.04,575.26,7552615
2026-05-08,573.62,576.06,571.01,572.15,3954296
2026-05-11,577.43,579.58,575.93,576.35,3699380
2026-05-12,572.79,574.6,570.13,574.32,6641635
2026-05-13,574.07,575.91,572.65,574.32,4978632
2026-05-14,581.73,585.94,581.15,582.95,7813800
2026-05-15,583.1,587.74,581.17,584.28,3459138
2026-05-18,585.06,585.2,583.79,585.02,6261096
2026-05-19,577.17,580.3,573.97,577.01,5528298
2026-05-20,587.4,588.39,584.17,586.91,4911883
2026-05-21,591.58,592.82,590.67,591.04,6628682
2026-05-22,601.2,601.28,598.47,600.04,4238767
2026-05-25,602.93,603.56,599.43,603.11,5848337
2026-05-26,609.09,611.97,608.44,609.39,6941438
2026-05-27,607.19,609.89,605.11,608.46,3277146
2026-05-28,615.55,617.4,611.57,613.99,8144800
2026-05-29,618.64,621.59,616.06,619.44,3224071
2026-06-01,619.46,623.57,618.91,620.53,6674814
2026-06-02,622.32,624.07,617.95,621.44,8543931
2026-06-03,613.19,616.74,612.24,613.46,3666545
2026-06-04,616.95,621.9,613.97,618.73,8517949
2026-06-05,617.34,620.9,616.98,617.41,3915129
2026-06-08,619.04,619.05,617.2,618.18,4593637
2026-06-09,621.85,622.63,619.66,621.59,4420014
2026-06-10,622.18,623.73,619.52,620.53,7675359
2026-06-11,619.1,619.81,616.26,617.92,8554398
2026-06-12,606.14,608.49,604.45,606.67,7887364
2026-06-15,608.06,609.98,605.76,608.49,3469009
2026-06-16,608.53,610.72,606.6,609.41,7127071
2026-06-17,614.13,619.3,614.08,615.73,8365084
2026-06-18,609.39,612.77,607.02,610.94,6658472
2026-06-19,612.18,612.97,608.42,611.73,8311250
2026-06-22,613.36,614.66,612.64,612.96,8061215
2026-06-23,616.44,619.12,613.53,615.92,3763180
2026-06-24,604.82,606.48,603.27,605.02,8305686
2026-06-25,608.53,612.46,605.31,609.94,6770999
2026-06-26,607.82,610.8,606.26,608.84,7924762
2026-06-29,610.01,612.67,608.09,611.17,4128201
2026-06-30,604.04,607.21,603.6,605.46,7539321
2026-07-01,607.95,609.39,606.61,607.29,4933869
2026-07-02,606.81,608.92,606.68,607.87,7443335
2026-07-03,606.94,610.56,606.36,608.15,7613327
2026-07-06,609.3,610.07,607.61,607.92,6925841
2026-07-07,599.08,602.25,595.77,599.99,3833919
2026-07-08,600.18,603.44,598.29,600.7,8398062
2026-07-09,599.41,602.35,598.64,599.64,3868952
2026-07-10,599.62,601.49,598.42,600.05,7178854
2026-07-13,601.34,604.9,598.01,602.23,8077460
2026-07-14,601.25,601.49,599.92,600.73,8314110
2026-07-15,602.37,604.99,601.26,602.01,4680984
2026-07-16,600.03,601.74,596.68,598.38,7975437
2026-07-17,595.15,595.54,593.38,593.49,5781554
2026-07-20,591.97,594.47,589.26,593.68,8929529
2026-07-21,604.68,608.03,603.56,605.37,6405514
2026-07-22,608.57,609.18,606.07,608.46,5885411
