date,open,high,low,close,volume
2025-06-03,69.04,69.43,68.66,69.07,1441148
2025-06-04,69.74,70.14,69.44,69.54,4236171
2025-06-05,69.75,69.86,69.53,69.75,2786312
2025-06-06,70.45,70.64,70.42,70.42,2915102
2025-06-09,70.64,70.79,70.41,70.55,4586252
2025-06-10,71.67,72.06,71.25,71.72,4455947
2025-06-11,72.13,72.37,71.68,72.05,958618
2025-06-12,72.1,72.46,71.65,71.97,2274664
2025-06-13,72.08,72.4,71.86,72.04,1877086
2025-06-16,71.96,72.16,71.71,71.81,4159905
2025-06-17,71.16,71.43,70.92,71.3,3531395
2025-06-18,71.82,72.18,71.81,72.03,890830
2025-06-19,71.7,71.94,71.34,71.89,2439354
2025-06-20,71.89,72.42,71.71,72.05,2364545
2025-06-23,71.54,71.75,71.4,71.59,3551684
2025-06-24,71.02,71.06,70.76,71.01,1916034
2025-06-25,71.57,72.05,71.24,71.63,2790039
2025-06-26,71.6,72.08,71.23,71.76,1804520
2025-06-27,71.77,72.01,71.36,71.75,3702674
2025-06-30,71.37,71.69,71.2,71.28,2157159
2025-07-01,71.54,71.86,71.45,71.54,1265138
2025-07-02,71.78,71.99,71.36,71.62,3123937
2025-07-03,71.89,72.07,71.77,71.92,972663
2025-07-04,72.94,73.24,72.83,73.02,4139385
2025-07-07,73.65,73.69,73.4,73.59,4919925
2025-07-08,73.97,74.61,73.74,74.18,2825529
2025-07-09,73.9,74.39,73.74,74.01,4710462
2025-07-10,73.75,74.09,73.58,73.62,3267334
2025-07-11,74.1,74.17,74.03,74.03,1192283
2025-07-14,72.43,72.77,72.14,72.54,2113892
2025-07-15,73.11,73.19,72.69,72.95,1282034
2025-07-16,72.87,73.15,72.73,73.01,4367848
2025-07-17,74.06,74.41,73.87,74.17,4418019
2025-07-18,73.3,73.75,72.98,73.39,3619228
2025-07-21,73.9,74.23,73.68,73.88,828554
2025-07-22,73.48,73.91,73.09,73.31,4167532
2025-07-23,73.87,74.17,73.44,73.85,1504251
2025-07-24,73.21,73.55,72.77,73.38,4693839
2025-07-25,74.56,74.72,74.12,74.51,1531599
2025-07-28,74.56,74.86,74.25,74.78,1329240
2025-07-29,76.12,76.3,75.75,75.92,2562112
2025-07-30,76.61,76.99,76.51,76.78,2049415
2025-07-31,76.14,76.39,75.91,76.33,4250923
2025-08-01,76.05,76.33,75.89,76.06,2342213
2025-08-04,77.4,77.74,77.01,77.6,4798914
2025-08-05,77.09,77.44,76.56,77.0,829130
2025-08-06,76.79,77.02,76.68,76.84,2679557
2025-08-07,75.85,76.19,75.32,75.77,4009475
2025-08-08,75.63,75.72,75.41,75.43,2871693
2025-08-11,77.22,77.62,76.69,77.04,1437270
2025-08-12,77.08,77.18,77.04,77.07,3615304
2025-08-13,77.0,77.06,76.61,76.89,4416411
2025-08-14,76.55,77.02,76.41,76.58,2875408
2025-08-15,76.17,76.61,75.99,76.1,1637514
2025-08-18,76.88,77.39,76.52,76.93,833636
2025-08-19,76.86,77.34,76.43,77.05,3140480
2025-08-20,75.99,76.38,75.75,76.14,1500994
2025-08-21,76.37,76.75,76.1,76.2,3323034
2025-08-22,76.4,76.62,76.14,76.42,3982677
2025-08-25,76.2,76.4,76.1,76.19,3967608
2025-08-26,75.64,75.67,75.14,75.56,4403910
2025-08-27,74.54,74.98,74.33,74.72,1612953
2025-08-28,75.24,75.62,74.86,75.13,3529069
2025-08-29,74.02,74.29,73.91,74.13,2836707
2025-09-01,73.41,73.69,72.97,73.3,4919852
2025-09-02,72.87,73.18,72.77,72.99,3657029
2025-09-03,73.65,74.04,73.53,73.74,1144458
2025-09-04,73.22,73.63,73.2,73.41,4209644
2025-09-05,74.1,74.32,73.69,74.12,2440599
2025-09-08,73.66,73.82,73.27,73.47,963992
2025-09-09,73.29,73.42,73.02,73.16,4568643
2025-09-10,72.68,72.96,72.43,72.62,3772412
2025-09-11,72.2,72.32,72.09,72.1,3502111
2025-09-12,71.8,72.22,71.21,71.6,3329004
2025-09-15,71.51,71.91,71.38,71.56,1756503
2025-09-16,71.04,71.16,70.67,70.95,1218235
2025-09-17,70.5,70.78,70.32,70.46,2895819
2025-09-18,71.28,71.67,71.14,71.49,3970357
2025-09-19,71.8,71.86,71.71,71.73,3447714
2025-09-22,71.44,71.73,70.99,71.37,3941971
2025-09-23,70.17,70.68,70.02,70.3,2877814
2025-09-24,69.72,69.99,69.69,69.71,3404283
2025-09-25,69.58,69.61,69.25,69.44,4594767
2025-09-26,67.29,67.58,67.2,67.43,3645133
2025-09-29,68.25,68.62,67.76,68.16,2899383
2025-09-30,67.8,68.02,67.61,67.71,1629648
2025-10-01,69.45,69.57,69.2,69.44,4513646
2025-10-02,69.29,69.59,69.22,69.27,2359689
2025-10-03,68.32,68.48,67.97,68.37,4982555
2025-10-06,68.56,68.64,68.3,68.48,4999622
2025-10-07,68.65,68.96,68.63,68.7,2689397
2025-10-08,68.32,68.54,68.07,68.48,1236699
2025-10-09,68.65,68.94,68.46,68.53,3792310
2025-10-10,68.46,68.88,68.28,68.55,2727581
2025-10-13,68.45,68.51,67.93,68.32,2997987
2025-10-14,68.34,68.83,68.02,68.42,3164918
2025-10-15,69.38,69.45,68.97,69.3,2455540
2025-10-16,69.62,69.68,69.21,69.51,902676
2025-10-17,70.02,70.36,69.6,69.93,2300034
2025-10-20,69.56,69.79,69.15,69.61,2070895
2025-10-21,69.78,70.26,69.73,69.96,4308454
2025-10-22,69.96,70.28,69.57,69.76,1359054
2025-10-23,68.87,69.08,68.85,69.06,1293381
2025-10-24,69.5,69.89,69.41,69.41,4880076
2025-10-27,69.2,69.53,68.93,69.29,1776932
2025-10-28,69.89,69.91,69.6,69.82,4016618
2025-10-29,70.23,70.5,69.88,70.39,2447984
2025-10-30,69.87,70.39,69.67,70.03,2089989
2025-10-31,70.92,71.02,70.69,70.86,1999416
2025-11-03,70.7,70.98,70.66,70.83,853102
2025-11-04,70.92,71.09,70.75,70.97,3917030
2025-11-05,70.33,70.61,70.22,70.44,4101572
2025-11-06,71.09,71.22,70.62,70.9,2753825
2025-11-07,70.57,70.59,70.22,70.39,4069190
2025-11-10,70.34,70.77,70.16,70.54,2958581
2025-11-11,70.77,71.34,70.4,70.93,2908098
2025-11-12,69.83,69.85,69.3,69.68,3701155
2025-11-13,70.2,70.55,69.99,70.08,2279961
2025-11-14,70.2,70.37,69.8,70.23,2551175
2025-11-17,70.55,70.84,70.04,70.44,4452318
2025-11-18,70.99,71.25,70.8,70.87,3561944
2025-11-19,71.84,72.01,71.82,71.99,2632251
2025-11-20,71.99,72.28,71.8,72.0,3397495
2025-11-21,71.82,72.01,71.75,71.9,4607112
2025-11-24,72.32,72.74,72.14,72.36,2476459
2025-11-25,71.92,72.26,71.68,71.79,2538530
2025-11-26,72.97,73.2,72.89,73.06,4247660
2025-11-27,72.44,72.69,72.34,72.49,1260881
2025-11-28,74.16,74.58,73.96,73.97,4081982
2025-12-01,74.01,74.11,73.76,73.79,2066200
2025-12-02,73.94,74.16,73.61,73.87,1586087
2025-12-03,73.07,73.27,72.95,73.04,3919989
2025-12-04,72.38,72.74,72.01,72.44,1383843
2025-12-05,72.84,73.09,72.67,72.78,3212254
2025-12-08,73.6,73.73,73.46,73.47,2585251
2025-12-09,73.13,73.38,72.81,73.19,4125026
2025-12-10,72.86,73.25,72.67,72.97,1962176
2025-12-11,72.88,73.27,72.36,72.74,3252752
2025-12-12,73.2,73.44,73.07,73.07,3658650
2025-12-15,73.46,73.5,73.24,73.28,1671377
2025-12-16,72.87,73.01,72.43,72.69,4562325
2025-12-17,71.62,72.02,71.44,71.65,2922701
2025-12-18,71.38,71.63,71.24,71.55,4299423
2025-12-19,71.93,72.12,71.81,71.94,2960808
2025-12-22,71.87,71.98,71.74,71.8,2031732
2025-12-23,73.17,73.51,73.0,73.27,3556204
2025-12-24,72.48,72.55,72.02,72.4,1004040
2025-12-25,73.37,73.59,72.89,73.28,2561822
2025-12-26,73.97,74.21,73.81,74.05,3015235
2025-12-29,73.81,74.06,73.46,74.02,3863584
2025-12-30,74.49,74.8,74.19,74.43,2024295
2025-12-31,73.32,73.85,73.29,73.41,1878546
2026-01-01,73.68,74.0,73.62,73.79,4560962
2026-01-02,74.77,75.17,74.4,74.79,1660097
2026-01-05,74.67,74.89,74.3,74.55,1003264
2026-01-06,75.03,75.13,74.56,74.95,4393440
2026-01-07,73.7,73.89,73.43,73.89,1435191
2026-01-08,75.0,75.11,74.79,74.93,1804102
2026-01-09,75.96,75.98,75.46,75.84,3551887
2026-01-12,77.6,77.71,77.2,77.39,3126937
2026-01-13,76.81,76.97,76.36,76.7,3347806
2026-01-14,76.94,76.97,76.6,76.89,4195000
2026-01-15,77.14,77.37,76.94,77.24,4440664
2026-01-16,78.0,78.41,77.74,78.09,4859999
2026-01-19,77.83,78.21,77.55,77.89,4207736
2026-01-20,78.89,79.09,78.59,78.79,3837245
2026-01-21,77.2,77.69,76.98,77.43,4644720
2026-01-22,77.58,77.71,77.5,77.6,4801387
2026-01-23,77.86,78.29,77.71,77.78,2786928
2026-01-26,77.37,77.44,76.98,77.22,3974754
2026-01-27,77.5,77.88,77.3,77.34,3474551
2026-01-28,76.63,76.82,76.5,76.7,4450459
2026-01-29,77.45,78.0,77.0,77.68,2226689
2026-01-30,77.49,77.53,77.34,77.46,986273
2026-02-02,76.88,77.07,76.56,76.89,1931823
2026-02-03,76.75,76.98,76.75,76.97,2487828
2026-02-04,77.02,77.49,76.74,77.1,3462877
2026-02-05,77.03,77.64,76.89,77.2,1761629
2026-02-06,75.83,76.19,75.53,75.61,3481982
2026-02-09,77.5,78.01,77.28,77.71,3956773
2026-02-10,77.28,77.29,76.82,77.19,3589215
2026-02-11,76.84,77.01,76.51,76.69,3066137
2026-02-12,77.21,77.81,76.81,77.39,2302780
2026-02-13,77.59,77.83,77.47,77.56,1789059
2026-02-16,77.11,77.4,76.85,76.99,4706042
2026-02-17,77.59,77.83,77.17,77.38,3302668
2026-02-18,77.9,78.15,77.56,77.94,2445657
2026-02-19,76.47,76.76,76.37,76.67,1602114
2026-02-20,75.66,76.19,75.49,75.83,3707776
2026-02-23,75.67,76.19,75.62,75.88,3119103
2026-02-24,75.81,76.1,75.51,75.93,2516763
2026-02-25,76.42,77.0,76.14,76.55,3037560
2026-02-26,75.97,76.47,75.57,76.09,4417115
2026-02-27,75.76,76.25,75.65,75.82,4281845
2026-03-02,75.24,75.77,75.22,75.41,2047115
2026-03-03,75.2,75.34,75.11,75.28,4673420
2026-03-04,75.4,75.52,75.1,75.4,2459604
2026-03-05,75.47,75.54,75.31,75.37,3691624
2026-03-06,75.0,75.26,74.5,74.8,3034341
2026-03-09,74.62,74.88,74.34,74.69,4568787
2026-03-10,74.58,75.15,74.2,74.72,4064413
2026-03-11,75.27,75.63,75.17,75.29,3074298
2026-03-12,74.77,75.01,74.61,74.67,4056462
2026-03-13,76.6,76.6,76.04,76.46,3215097
2026-03-16,77.36,77.66,76.84,77.2,1162857
2026-03-17,76.93,77.46,76.51,77.13,1072609
2026-03-18,76.84,77.11,76.27,76.72,1062497
2026-03-19,76.46,76.94,76.07,76.63,2009866
2026-03-20,76.93,77.16,76.52,76.74,1449397
2026-03-23,76.5,76.95,76.2,76.36,3081199
2026-03-24,76.82,77.03,76.37,76.67,2348593
2026-03-25,76.57,76.84,76.19,76.38,2388400
2026-03-26,75.75,76.27,75.36,75.82,2766818
2026-03-27,75.71,75.9,75.41,75.83,3825291
2026-03-30,75.53,76.03,75.19,75.69,3511666
2026-03-31,77.52,77.71,77.32,77.64,1852153
2026-04-01,78.6,79.07,78.46,78.55,3689300
2026-04-02,78.89,79.21,78.72,78.89,1496873
2026-04-03,79.69,80.04,79.24,79.51,999504
2026-04-06,77.98,78.46,77.78,78.13,1167036
2026-04-07,78.6,79.01,78.57,78.77,2111500
2026-04-08,78.95,79.39,78.71,78.95,2160163
2026-04-09,80.62,80.79,80.07,80.53,1729906
2026-04-10,80.51,80.53,80.01,80.4,1295689
2026-04-13,81.64,82.04,81.35,81.74,4633127
2026-04-14,80.46,81.14,80.35,80.67,4582962
2026-04-15,80.55,80.62,80.32,80.44,2220272
2026-04-16,79.85,80.43,79.69,79.96,4947085
2026-04-17,80.31,80.41,79.93,80.21,1890499
2026-04-20,79.52,80.21,79.34,79.74,1558702
2026-04-21,80.02,80.44,79.65,79.81,2790202
2026-04-22,79.95,80.53,79.94,80.19,4824117
2026-04-23,81.18,81.39,81.03,81.28,4204336
2026-04-24,82.02,82.5,81.49,81.86,1207652
2026-04-27,82.62,82.74,82.2,82.66,4118068
2026-04-28,83.44,83.54,83.18,83.23,1453266
2026-04-29,83.0,83.36,82.78,83.14,3844523
2026-04-30,83.09,83.26,82.85,83.24,3620704
2026-05-01,83.73,83.95,83.16,83.64,1622191
2026-05-04,83.5,83.57,83.36,83.39,1665981
2026-05-05,84.1,84.83,83.8,84.34,1975691
2026-05-06,83.62,83.67,83.28,83.65,4184009
2026-05-07,83.48,83.95,83.03,83.5,2373623
2026-05-08,84.66,84.78,84.57,84.6,933384
2026-05-11,85.75,85.79,85.43,85.55,2284023
2026-05-12,86.91,87.64,86.73,87.14,2935543
2026-05-13,87.33,87.51,87.04,87.36,3819693
2026-05-14,86.14,86.49,85.73,86.05,1416923
2026-05-15,85.99,86.54,85.87,86.18,3329244
2026-05-18,86.88,87.08,86.56,86.94,1726472
2026-05-19,86.2,86.43,86.03,86.14,1991242
2026-05-20,86.81,87.15,86.27,86.66,1043715
2026-05-21,85.7,86.12,85.3,85.56,1060487
2026-05-22,85.3,85.68,85.24,85.53,1995467
2026-05-25,84.37,84.9,83.91,84.61,1415509
2026-05-26,84.39,84.94,84.28,84.47,1073314
2026-05-27,85.24,85.62,84.81,85.19,3490480
2026-05-28,85.09,85.56,84.9,85.19,4690045
2026-05-29,84.86,84.9,84.44,84.84,1390023
2026-06-01,86.28,86.45,86.01,86.09,3506613
2026-06-02,86.86,86.86,86.46,86.64,3066909
2026-06-03,85.29,85.98,84.96,85.48,2761718
2026-06-04,85.27,85.65,84.95,85.11,2575369
2026-06-05,84.15,84.32,83.88,84.26,3698613
2026-06-08,83.99,84.29,83.69,83.85,1200962
2026-06-09,84.33,84.39,84.13,84.39,2804118
2026-06-10,84.8,84.9,84.64,84.67,4896517
2026-06-11,84.66,84.95,84.3,84.48,2415553
2026-06-12,83.44,83.97,83.16,83.66,2471752
2026-06-15,84.59,84.63,84.07,84.45,2658548
2026-06-16,84.64,84.74,84.46,84.72,2448643
2026-06-17,84.97,85.37,84.71,84.78,1201688
2026-06-18,84.74,85.01,84.27,84.49,4197420
2026-06-19,83.65,83.95,83.31,83.89,2773836
2026-06-22,83.72,84.13,83.1,83.57,2804817
2026-06-23,83.62,83.7,83.5,83.52,3295330
2026-06-24,82.81,83.38,82.38,82.94,1541117
2026-06-25,82.83,83.08,82.58,82.99,3920826
2026-06-26,82.95,83.45,82.77,83.14,926833
2026-06-29,84.33,84.41,84.09,84.36,1776127
2026-06-30,82.92,83.13,82.59,83.11,854821
2026-07-01,82.85,83.12,82.37,82.66,4910820
2026-07-02,81.82,82.1,81.41,81.74,3550712
2026-07-03,82.6,82.84,82.35,82.47,1449532
2026-07-06,82.94,83.43,82.6,82.72,967689
2026-07-07,82.48,82.9,82.28,82.36,1321502
2026-07-08,81.99,82.67,81.92,82.18,3395314
2026-07-09,81.52,82.16,81.39,81.7,1242223
2026-07-10,79.69,79.81,79.48,79.5,3936468
2026-07-13,78.14,78.32,77.9,78.23,4068950
2026-07-14,78.15,78.25,77.72,78.07,3331054
2026-07-15,77.43,77.87,77.06,77.65,4118796
2026-07-16,78.0,78.36,77.69,77.78,1272495
2026-07-17,77.22,77.48,77.14,77.36,1785583
2026-07-20,77.78,78.14,77.29,77.74,3291015
2026-07-21,77.54,77.93,77.51,77.6,1686663
2026-07-22,77.44,78.0,77.2,77.65,911922
